num_physical_stroke,end_point_x,b,g,start_point_x,num_brush,num_stroke,start_point_y,theta_rad,theta_deg,r,end_point_y,Unnamed: 0,Unnamed: 0.1
1005.0,73.48755553821488,37.0,5.0,7.184296035538331,4.0,342.0,105.42708914678543,0.932741306179338,53.44214022159576,61.0,56.26156331473114,1004.0,1004.0
1006.0,79.52498689033627,37.0,5.0,13.221727387659712,4.0,342.0,113.56900100259878,0.932741306179338,53.44214022159576,61.0,64.40347517054445,1005.0,1005.0
1007.0,81.93995943118482,37.0,5.0,15.636699928508268,4.0,342.0,116.82576574492413,0.932741306179338,53.44214022159576,61.0,67.66023991286978,1006.0,1006.0
1028.0,379.7930033538057,42.0,0.0,350.26211224389255,4.0,349.0,275.5753730926128,1.7875696084321844,102.42019414901732,74.0,282.07907287452787,1027.0,1027.0
1029.0,378.9113901642085,42.0,0.0,349.38049905429534,4.0,349.0,279.57845195173405,1.7875696084321844,102.42019414901732,74.0,286.08215173364914,1028.0,1028.0
1034.0,55.58706981250295,48.0,16.0,42.34498222542732,4.0,351.0,134.25618031171308,2.4364768128333285,139.59983825683594,63.0,149.815491599229,1033.0,1033.0
1035.0,47.93400520763182,48.0,16.0,34.691917620556175,4.0,351.0,140.76948607021183,2.4364768128333285,139.59983825683594,63.0,156.32879735772775,1034.0,1034.0
1036.0,40.28094060276068,48.0,16.0,27.038853015685053,4.0,351.0,147.28279182871063,2.4364768128333285,139.59983825683594,63.0,162.8421031162265,1035.0,1035.0
1037.0,35.68910183983799,48.0,16.0,22.447014252762365,4.0,351.0,151.1907752838099,2.4364768128333285,139.59983825683594,63.0,166.75008657132574,1036.0,1036.0
1054.0,133.5692405915106,28.0,8.0,122.739241397114,4.0,358.0,61.74043336672249,2.753290471656736,157.75192379951474,64.0,88.21501397160363,1053.0,1053.0
1055.0,124.25331003182164,28.0,8.0,113.42331083742503,4.0,358.0,65.55131603800021,2.753290471656736,157.75192379951474,64.0,92.02589664288132,1054.0,1054.0
1056.0,114.93737947213268,28.0,8.0,104.10738027773608,4.0,358.0,69.36219870927789,2.753290471656736,157.75192379951474,64.0,95.83677931415905,1055.0,1055.0
1057.0,105.62144891244373,28.0,8.0,94.79144971804708,4.0,358.0,73.17308138055559,2.753290471656736,157.75192379951474,64.0,99.64766198543671,1056.0,1056.0
1058.0,101.89507668856814,28.0,8.0,91.06507749417152,4.0,358.0,74.69743444906669,2.753290471656736,157.75192379951474,64.0,101.1720150539478,1057.0,1057.0
1059.0,583.4593672987941,52.0,16.0,569.6158938487615,4.0,359.0,488.9845420580569,0.5215252394138604,29.881195127964016,76.0,464.8917088930253,1058.0,1058.0
1060.0,586.2051683394458,52.0,16.0,572.361694889413,4.0,359.0,490.5622487372573,0.5215252394138604,29.881195127964016,76.0,466.4694155722258,1059.0,1059.0
1076.0,356.49858779515847,46.0,2.0,339.4219515989306,4.0,365.0,330.23023305645853,1.2525109489770572,71.76359117031096,76.0,324.60369379771527,1075.0,1075.0
1077.0,359.75190903133154,46.0,2.0,342.67527283510367,4.0,365.0,340.10411478460264,1.2525109489770572,71.76359117031096,76.0,334.4775755258594,1076.0,1076.0
1078.0,360.07724115494887,46.0,2.0,343.000604958721,4.0,365.0,341.091502957417,1.2525109489770572,71.76359117031096,76.0,335.46496369867384,1077.0,1077.0
1083.0,68.64425792897173,50.0,8.0,55.06055560840557,4.0,368.0,262.2969240883276,2.554389227170104,146.355721950531,63.0,282.70780122014907,1082.0,1082.0
1084.0,60.29065501217485,50.0,8.0,46.70695269160871,4.0,368.0,267.856354709223,2.554389227170104,146.355721950531,63.0,288.2672318410445,1083.0,1083.0
1085.0,57.78457413713579,50.0,8.0,44.20087181656965,4.0,368.0,269.52418389549166,2.554389227170104,146.355721950531,63.0,289.9350610273131,1084.0,1084.0
1097.0,66.10103806641388,46.0,1.0,22.146045982697395,4.0,374.0,9.122152819964557,1.187135784970495,68.0178701877594,93.0,-8.620871601084179,1096.0,1096.0
1098.0,69.89517104213597,46.0,1.0,25.94017895841949,4.0,374.0,18.521400713384008,1.187135784970495,68.0178701877594,93.0,0.7783762923352722,1097.0,1097.0
1099.0,73.68930401785806,46.0,1.0,29.73431193414158,4.0,374.0,27.920648606803464,1.187135784970495,68.0178701877594,93.0,10.177624185754729,1098.0,1098.0
1100.0,77.48343699358017,46.0,1.0,33.52844490986367,4.0,374.0,37.31989650022293,1.187135784970495,68.0178701877594,93.0,19.576872079174176,1099.0,1099.0
1101.0,589.6547904773598,15.0,13.0,584.6038516384484,4.0,375.0,396.63761776446086,2.8274333133294083,161.9999957084656,47.0,412.1828051144145,1100.0,1100.0
1102.0,582.0086729284759,15.0,13.0,576.9577340895645,4.0,375.0,399.12199258897226,2.8274333133294083,161.9999957084656,47.0,414.6671799389261,1101.0,1101.0
1145.0,576.368922180017,34.0,12.0,561.9728803993564,4.0,391.0,427.3141517874424,2.659591247473663,152.38335371017456,88.0,454.8317648346705,1144.0,1144.0
1146.0,567.4922819515721,34.0,12.0,553.0962401709115,4.0,391.0,431.95803145030646,2.659591247473663,152.38335371017456,88.0,459.4756444975346,1145.0,1145.0
1147.0,558.6156417231269,34.0,12.0,544.2195999424665,4.0,391.0,436.6019111131706,2.659591247473663,152.38335371017456,88.0,464.1195241603986,1146.0,1146.0
1148.0,555.9526496545936,34.0,12.0,541.5566078739331,4.0,391.0,437.9950750120298,2.659591247473663,152.38335371017456,88.0,465.5126880592578,1147.0,1147.0
1156.0,395.71622767309424,46.0,11.0,386.61450471696287,4.0,395.0,-4.342300534459647,2.2217732442878986,127.29822993278502,70.0,2.5909099304425327,1155.0,1155.0
1157.0,389.6042521218495,46.0,11.0,380.50252916571816,4.0,395.0,3.681328412575756,2.2217732442878986,127.29822993278502,70.0,10.614538877477935,1156.0,1156.0
1158.0,383.49227657060464,46.0,11.0,374.3905536144733,4.0,395.0,11.704957359611154,2.2217732442878986,127.29822993278502,70.0,18.63816782451334,1157.0,1157.0
1159.0,377.3803010193599,46.0,11.0,368.2785780632285,4.0,395.0,19.72858630664656,2.2217732442878986,127.29822993278502,70.0,26.661796771548733,1158.0,1158.0
1160.0,373.1019181334885,46.0,11.0,364.0001951773572,4.0,395.0,25.345126569571335,2.2217732442878986,127.29822993278502,70.0,32.27833703447352,1159.0,1159.0
1161.0,468.265474019736,27.0,2.0,452.19239855951247,4.0,396.0,258.51493650774177,1.1060985497872309,63.3747786283493,61.0,250.45728839812176,1160.0,1160.0
1162.0,472.8468364809984,27.0,2.0,456.7737610207752,4.0,396.0,267.6536558398249,1.1060985497872309,63.3747786283493,61.0,259.59600773020486,1161.0,1161.0
1163.0,477.42819894226096,27.0,2.0,461.3551234820376,4.0,396.0,276.792375171908,1.1060985497872309,63.3747786283493,61.0,268.734727062288,1162.0,1162.0
1164.0,480.17701641901846,27.0,2.0,464.1039409587952,4.0,396.0,282.27560677115787,1.1060985497872309,63.3747786283493,61.0,274.21795866153786,1163.0,1163.0
1165.0,346.3671016935524,59.0,0.0,334.24253653015063,4.0,397.0,263.8839409432616,1.4226284259099498,81.51060461997986,133.0,262.07420667977414,1164.0,1164.0
1166.0,346.51778422080935,59.0,0.0,334.3932190574075,4.0,397.0,264.89345938890995,1.4226284259099498,81.51060461997986,133.0,263.0837251254225,1165.0,1165.0
1208.0,313.94419306364466,19.0,0.0,305.86269266792107,4.0,413.0,272.0969947632346,0.3141592700403172,18.000000268220898,41.0,247.224694435825,1207.0,1207.0
1209.0,323.74543842114537,19.0,0.0,315.66393802542177,4.0,413.0,275.2816124782248,0.3141592700403172,18.000000268220898,41.0,250.40931215081525,1208.0,1208.0
1210.0,326.6858120283956,19.0,0.0,318.604311632672,4.0,413.0,276.23699779272187,0.3141592700403172,18.000000268220898,41.0,251.3646974653124,1209.0,1209.0
1226.0,125.77514810390956,31.0,1.0,97.33408925991634,4.0,422.0,98.03129196695856,1.4639882331005052,83.88034701347352,50.0,94.98195226999223,1225.0,1225.0
1227.0,126.23112253101496,31.0,1.0,97.79006368702171,4.0,422.0,102.28414563411872,1.4639882331005052,83.88034701347352,50.0,99.2348059371524,1226.0,1226.0
1236.0,199.25574626864392,40.0,9.0,143.70087793110022,4.0,426.0,84.53868619331986,1.5967637078691204,91.48782134056091,56.0,85.98162497143628,1235.0,1235.0
1237.0,199.01025423427063,40.0,9.0,143.45538589672702,4.0,426.0,93.99042306141035,1.5967637078691204,91.48782134056091,56.0,95.43336183952675,1236.0,1236.0
1247.0,133.53503371080154,35.0,1.0,98.2796683733962,4.0,431.0,129.68251371039796,1.978984457423252,113.38745713233948,81.0,144.92971032531818,1246.0,1246.0
1264.0,501.03844455208974,34.0,14.0,488.61704383250816,4.0,439.0,401.5522910279088,2.5172409387662102,144.22728180885315,92.0,418.7922844085305,1263.0,1263.0
1265.0,492.6770439152562,34.0,14.0,480.25564319567457,4.0,439.0,407.5766731488335,2.5172409387662102,144.22728180885315,92.0,424.8166665294551,1264.0,1264.0
1266.0,490.1686237242061,34.0,14.0,477.74722300462446,4.0,439.0,409.3839877851108,2.5172409387662102,144.22728180885315,92.0,426.6239811657325,1265.0,1265.0
1279.0,437.9332346637069,48.0,23.0,430.4005817631988,4.0,445.0,348.42026278042124,2.479885173468644,142.08695411682132,122.0,358.0918375635929,1278.0,1278.0
1280.0,437.0832200803685,48.0,23.0,429.5505671798603,4.0,445.0,349.08229197010394,2.479885173468644,142.08695411682132,122.0,358.7538667532756,1279.0,1279.0
1311.0,443.4495748590284,27.0,9.0,431.6017672250492,4.0,461.0,251.74219440109692,2.597373458595877,148.81853699684143,85.0,271.3195416869632,1310.0,1310.0
1312.0,435.3605862064092,27.0,9.0,423.5127785724302,4.0,461.0,256.637483845079,2.597373458595877,148.81853699684143,85.0,276.2148311309452,1311.0,1311.0
1337.0,526.4088519358229,29.0,11.0,502.4128319300818,4.0,471.0,425.0932501092091,2.289194059309751,131.16115808486936,69.0,446.0714602565204,1336.0,1336.0
1338.0,519.751325851429,29.0,11.0,495.755305845688,4.0,471.0,432.70849125647794,2.289194059309751,131.16115808486936,69.0,453.6867014037893,1337.0,1337.0
1339.0,513.0937997670352,29.0,11.0,489.0977797612942,4.0,471.0,440.3237324037468,2.289194059309751,131.16115808486936,69.0,461.301942551058,1338.0,1338.0
1340.0,508.43353150795946,29.0,11.0,484.43751150221846,4.0,471.0,445.6544012068349,2.289194059309751,131.16115808486936,69.0,466.6326113541462,1339.0,1339.0
1401.0,477.0864491930474,35.0,12.0,464.14287237664286,4.0,503.0,422.437367598,2.585435485308514,148.13454151153562,58.0,443.2600641866242,1400.0,1400.0
1402.0,468.4177274652743,35.0,12.0,455.4741506488698,4.0,503.0,427.82592354731753,2.585435485308514,148.13454151153562,58.0,448.6486201359417,1401.0,1401.0
1403.0,466.6839831197197,35.0,12.0,453.7404063033151,4.0,503.0,428.903634737181,2.585435485308514,148.13454151153562,58.0,449.7263313258052,1402.0,1402.0
1413.0,587.1128848386451,44.0,12.0,581.0578180149163,4.0,508.0,266.10297429377914,0.6064117514606708,34.74483400583267,114.0,257.3729509455714,1412.0,1412.0
1414.0,341.11924827683526,43.0,3.0,337.1852203253417,4.0,509.0,280.1799186629876,0.3266927095026645,18.71811345219612,59.0,268.56942157703634,1413.0,1413.0
1415.0,350.8669678062072,43.0,3.0,346.93293985471354,4.0,509.0,283.48277476018865,0.3266927095026645,18.71811345219612,59.0,271.8722776742373,1414.0,1414.0
1479.0,561.6511369713636,38.0,10.0,553.5346909494016,4.0,540.0,262.40556069177245,2.4179926439449293,138.54077339172363,73.0,271.5926996631058,1478.0,1478.0
1480.0,557.755600214255,38.0,10.0,549.6391541922928,4.0,540.0,265.8471015146879,2.4179926439449293,138.54077339172363,73.0,275.03424048602125,1479.0,1479.0
1492.0,310.1287324663704,31.0,3.0,290.2357516154068,4.0,546.0,282.7176521131058,1.2116470827187182,69.42226409912111,67.0,275.2491930710078,1491.0,1491.0
1493.0,311.1911968456587,31.0,3.0,291.29821599469506,4.0,546.0,285.54763128724016,1.2116470827187182,69.42226409912111,67.0,278.07917224514216,1492.0,1492.0
909.0,578.8685434648902,241.0,170.0,549.6252213115454,4.0,308.0,55.4946853765974,2.1218807973779548,121.5748143196106,212.0,73.46758226393491,908.0,908.0
910.0,577.2496982218206,241.0,170.0,548.0063760684758,4.0,308.0,58.12867439106982,2.1218807973779548,121.5748143196106,212.0,76.10157127840732,909.0,909.0
911.0,361.1923523456416,217.0,115.0,355.0480540583257,4.0,309.0,382.3601517752696,2.524923014184058,144.66743230819705,227.0,391.02760471466087,910.0,910.0
912.0,352.7111697118122,217.0,115.0,346.5668714244964,4.0,309.0,388.372404313108,2.524923014184058,144.66743230819705,227.0,397.0398572524993,911.0,911.0
913.0,349.31869665828043,217.0,115.0,343.17439837096464,4.0,309.0,390.7773053282434,2.524923014184058,144.66743230819705,227.0,399.44475826763465,912.0,912.0
925.0,270.820238828023,195.0,127.0,257.2317332846258,4.0,314.0,-13.316404554760847,2.2279101037070115,127.64984607696532,207.0,-2.833001225266336,924.0,924.0
926.0,264.6216301334474,195.0,127.0,251.03312459005025,4.0,314.0,-5.281816362335388,2.2279101037070115,127.64984607696532,207.0,5.2015869671591215,925.0,925.0
927.0,258.4230214388718,195.0,127.0,244.83451589547465,4.0,314.0,2.7527718300900688,2.2279101037070115,127.64984607696532,207.0,13.23617515958458,926.0,926.0
928.0,252.22441274429627,195.0,127.0,238.63590720089903,4.0,314.0,10.787360022515518,2.2279101037070115,127.64984607696532,207.0,21.270763352010032,927.0,927.0
929.0,246.02580404972065,195.0,127.0,232.43729850632343,4.0,314.0,18.821948214940974,2.2279101037070115,127.64984607696532,207.0,29.305351544435485,928.0,928.0
930.0,239.8271953551451,195.0,127.0,226.23868981174783,4.0,314.0,26.856536407366438,2.2279101037070115,127.64984607696532,207.0,37.33993973686094,929.0,929.0
931.0,235.48816926894216,195.0,127.0,221.89966372554488,4.0,314.0,32.48074814206425,2.2279101037070115,127.64984607696532,207.0,42.96415147155877,930.0,930.0
932.0,329.34894603739787,224.0,112.0,321.2674438951397,4.0,315.0,-0.8278642636338167,2.8274333133294083,161.9999957084656,210.0,24.044435496292163,931.0,931.0
933.0,321.4391692626905,224.0,112.0,313.3576671204323,4.0,315.0,1.7421786582745964,2.8274333133294083,161.9999957084656,210.0,26.61447841820058,932.0,932.0
941.0,62.77221163057296,215.0,141.0,42.53655703110704,4.0,319.0,180.98545811438484,2.511111756741177,143.87610554695132,239.0,208.7111717394349,940.0,940.0
942.0,59.317306185839215,215.0,141.0,39.08165158637329,4.0,319.0,183.50702615042923,2.511111756741177,143.87610554695132,239.0,211.23273977547925,941.0,941.0
997.0,466.9405547010827,235.0,190.0,456.4902289903629,4.0,340.0,24.177408831205568,0.3528736298030828,20.21816968917847,231.0,-4.197973688483931,996.0,996.0
998.0,475.8128995461161,235.0,190.0,465.3625738353964,4.0,340.0,27.44499098218055,0.3528736298030828,20.21816968917847,231.0,-0.9303915375089612,997.0,997.0
1021.0,341.0686180854213,210.0,156.0,327.90918883415725,4.0,347.0,39.207447439618846,0.5665571816435797,32.46133536100388,228.0,18.52048788039309,1020.0,1020.0
1022.0,349.5823252651918,210.0,156.0,336.4228960139277,4.0,347.0,44.6232035335686,0.5665571816435797,32.46133536100388,228.0,23.93624397434285,1021.0,1021.0
1023.0,358.0960324449624,210.0,156.0,344.93660319369826,4.0,347.0,50.03895962751836,0.5665571816435797,32.46133536100388,228.0,29.352000068292607,1022.0,1022.0
1024.0,361.50151531687055,210.0,156.0,348.3420860656065,4.0,347.0,52.20526206509826,0.5665571816435797,32.46133536100388,228.0,31.518302505872512,1023.0,1023.0
1049.0,599.1594624511409,203.0,188.0,572.2129529608673,4.0,356.0,4.737756987738228,1.8173500328149668,104.12648677825928,239.0,11.519496688610207,1048.0,1048.0
1050.0,596.6475432280376,203.0,188.0,569.7010337377637,4.0,356.0,14.7185964433511,1.8173500328149668,104.12648677825928,239.0,21.500336144223084,1049.0,1049.0
1066.0,174.32055954223233,216.0,122.0,154.66110752390696,4.0,362.0,21.956634763554405,1.0994088243676012,62.99148559570313,209.0,11.93596341385652,1065.0,1065.0
1067.0,178.93372882603032,216.0,122.0,159.2742768077049,4.0,362.0,31.007164116557533,1.0994088243676012,62.99148559570313,209.0,20.98649276685964,1066.0,1066.0
1068.0,183.54689810982825,216.0,122.0,163.88744609150285,4.0,362.0,40.057693469560654,1.0994088243676012,62.99148559570313,209.0,30.03702211986276,1067.0,1067.0
1069.0,185.8534827517272,216.0,122.0,166.1940307334018,4.0,362.0,44.58295814606221,1.0994088243676012,62.99148559570313,209.0,34.562286796364326,1068.0,1068.0
1094.0,536.1133331025468,191.0,145.0,520.606733232211,4.0,372.0,4.056630570083863,2.3236131277449634,133.133225440979,238.0,18.584325778257707,1093.0,1093.0
1095.0,533.1890050193168,191.0,145.0,517.682405148981,4.0,372.0,7.178005628304965,2.3236131277449634,133.133225440979,238.0,21.70570083647881,1094.0,1094.0
1096.0,333.2872436521437,242.0,143.0,321.2490717671502,4.0,373.0,489.3530676496994,1.1696681217836384,67.01704680919647,239.0,484.24739328453614,1095.0,1095.0
1112.0,330.05943232924227,203.0,140.0,322.42081168843606,4.0,379.0,19.52635492316001,0.8023220423792244,45.969666838645935,242.0,12.142005486281729,1111.0,1111.0
1113.0,332.9084044871326,203.0,140.0,325.26978384632645,4.0,379.0,22.473428015565485,0.8023220423792244,45.969666838645935,242.0,15.089078578687197,1112.0,1112.0
1136.0,551.5790003213654,233.0,175.0,535.7663914896958,4.0,388.0,27.143420875918235,1.8267694463370632,104.66617941856384,244.0,31.281806410905453,1135.0,1135.0
1137.0,548.9947159719038,233.0,175.0,533.1821071402343,4.0,388.0,37.01787002580086,1.8267694463370632,104.66617941856384,244.0,41.15625556078808,1136.0,1136.0
1138.0,548.4778591020115,233.0,175.0,532.665250270342,4.0,388.0,38.99275985577739,1.8267694463370632,104.66617941856384,244.0,43.131145390764615,1137.0,1137.0
1171.0,50.97013534174907,217.0,163.0,39.630285089991006,4.0,399.0,201.6111765847708,0.7667154121572969,43.92955720424652,252.0,189.83948897562615,1170.0,1170.0
1172.0,51.74607718906496,217.0,163.0,40.40622693730688,4.0,399.0,202.35865346699785,0.7667154121572969,43.92955720424652,252.0,190.58696585785333,1171.0,1171.0
1201.0,178.70626943862442,216.0,117.0,169.9091418506113,4.0,410.0,6.011695334905792,2.264519851004221,129.74743008613586,204.0,13.327521625969233,1200.0,1200.0
1202.0,173.3884497005782,216.0,117.0,164.59132211256505,4.0,410.0,12.406261972278347,2.264519851004221,129.74743008613586,204.0,19.7220882633418,1201.0,1201.0
1223.0,590.5830363819106,213.0,109.0,576.2876459621548,4.0,420.0,74.71196832090486,1.1696782334734024,67.01762616634369,206.0,68.64912456251645,1222.0,1222.0
1224.0,593.0489470143547,213.0,109.0,578.7535565945988,4.0,420.0,80.52626217966393,1.1696782334734024,67.01762616634369,206.0,74.4634184212755,1223.0,1223.0
1230.0,428.70900630453247,210.0,130.0,416.6584057157484,4.0,424.0,124.17248418507386,2.7067255785334585,155.08395195007324,255.0,150.11425217040156,1229.0,1229.0
1231.0,419.5162781467652,210.0,130.0,407.46567755798094,4.0,424.0,128.44273652150585,2.7067255785334585,155.08395195007324,255.0,154.3845045068336,1230.0,1230.0
1232.0,415.8391868836582,210.0,130.0,403.78858629487394,4.0,424.0,130.15083745607868,2.7067255785334585,155.08395195007324,255.0,156.0926054414064,1231.0,1231.0
1238.0,451.4954392098812,209.0,197.0,418.1560423368954,4.0,427.0,15.43217102312051,1.6710408103114356,95.74358582496644,228.0,18.78550166683144,1237.0,1237.0
1239.0,451.387615824727,209.0,197.0,418.0482189517412,4.0,427.0,16.504169883891258,1.6710408103114356,95.74358582496644,228.0,19.857500527602184,1238.0,1238.0
1256.0,587.9217439894121,198.0,103.0,577.6847387847563,4.0,436.0,86.12507669956551,1.2999334631951238,74.48070108890532,207.0,83.28239023427874,1255.0,1255.0
1257.0,590.6065877836822,198.0,103.0,580.3695825790264,4.0,436.0,95.7936631691812,1.2999334631951238,74.48070108890532,207.0,92.9509767038944,1256.0,1256.0
1258.0,591.4120409219634,198.0,103.0,581.1750357173075,4.0,436.0,98.6942391100659,1.2999334631951238,74.48070108890532,207.0,95.85155264477912,1257.0,1257.0
1273.0,269.86939321838184,230.0,155.0,233.73469429693063,4.0,442.0,50.67724074147232,2.3308079695190025,133.54545950889587,206.0,85.02231887363651,1272.0,1272.0
1274.0,264.9148759153931,230.0,155.0,228.78017699394184,4.0,442.0,55.88992333767112,2.3308079695190025,133.54545950889587,206.0,90.2350014698353,1273.0,1273.0
1275.0,432.3755678533476,188.0,200.0,423.7764963420845,4.0,443.0,117.55747997500715,0.3146314531829261,18.02705436944961,236.0,91.1347182680246,1274.0,1274.0
1276.0,442.1030997809549,188.0,200.0,433.5040282696917,4.0,443.0,120.72322561511884,0.3146314531829261,18.02705436944961,236.0,94.3004639081363,1275.0,1275.0
1277.0,446.96686574475854,188.0,200.0,438.3677942334953,4.0,443.0,122.30609843517468,0.3146314531829261,18.02705436944961,236.0,95.88333672819212,1276.0,1276.0
1293.0,560.7317845137214,189.0,128.0,537.9400529411387,4.0,452.0,67.16677763904178,2.5988986384685977,148.90592336654663,217.0,104.95789569290872,1292.0,1292.0
1294.0,551.9068545521136,189.0,128.0,529.1151229795308,4.0,452.0,72.48907147922702,2.5988986384685977,148.90592336654663,217.0,110.28018953309396,1293.0,1293.0
1295.0,549.2593755636312,189.0,128.0,526.4676439910485,4.0,452.0,74.0857596312826,2.5988986384685977,148.90592336654663,217.0,111.87687768514957,1294.0,1294.0
1307.0,433.3798421805558,184.0,147.0,414.3270479076036,4.0,459.0,106.18918004809773,1.1121567627304032,63.72188866138458,195.0,96.781757553447,1306.0,1306.0
1308.0,437.43499690261984,184.0,147.0,418.3822026296677,4.0,459.0,114.4020596873838,1.1121567627304032,63.72188866138458,195.0,104.99463719273308,1307.0,1307.0
1341.0,435.4361115798098,194.0,145.0,423.1773405219644,4.0,472.0,139.52986620481192,1.5665180521304414,89.75487291812897,220.0,139.47741949518894,1340.0,1340.0
1344.0,282.82889757475925,237.0,173.0,258.4758348509729,4.0,474.0,83.4024983830793,1.1266641351121225,64.55309987068175,201.0,71.81437543152035,1343.0,1343.0
1345.0,287.1681838497587,237.0,173.0,262.8151211259723,4.0,474.0,92.52174153171272,1.1266641351121225,64.55309987068175,201.0,80.93361858015378,1344.0,1344.0
1346.0,287.60211247725863,237.0,173.0,263.24904975347226,4.0,474.0,93.43366584657608,1.1266641351121225,64.55309987068175,201.0,81.84554289501713,1345.0,1345.0
1347.0,343.38732596501626,216.0,134.0,311.4456702677264,4.0,475.0,67.50144006528856,0.8731413214293159,50.02731263637543,201.0,40.72514537678954,1346.0,1346.0
1348.0,349.86047745968904,216.0,134.0,317.9188217623992,4.0,475.0,75.22331416043906,0.8731413214293159,50.02731263637543,201.0,48.44701947194004,1347.0,1347.0
1349.0,353.7443683564927,216.0,134.0,321.8027126592028,4.0,475.0,79.85643861752936,0.8731413214293159,50.02731263637543,201.0,53.08014392903034,1348.0,1348.0
1371.0,451.51633173364576,170.0,157.0,415.9106637688128,4.0,488.0,136.84522270685528,1.3177715138329618,75.50274610519409,208.0,127.63879151272718,1370.0,1370.0
1372.0,454.1188097724508,170.0,157.0,418.5131418076178,4.0,488.0,146.910248663337,1.3177715138329618,75.50274610519409,208.0,137.70381746920887,1371.0,1371.0
1373.0,454.37905757633126,170.0,157.0,418.7733896114983,4.0,488.0,147.9167512589852,1.3177715138329618,75.50274610519409,208.0,138.71032006485706,1372.0,1372.0
1404.0,405.92904980635626,208.0,152.0,394.5923947083278,4.0,504.0,133.40940856499068,2.5253394659995188,144.6912932395935,239.0,149.41558270385806,1403.0,1403.0
1405.0,405.04983146895296,208.0,152.0,393.7131763709244,4.0,504.0,134.03213045721353,2.5253394659995188,144.6912932395935,239.0,150.0383045960809,1404.0,1404.0
1444.0,172.5288244758721,185.0,118.0,160.58484672566487,4.0,522.0,39.55786131974217,2.1941475460923963,125.71539402008057,219.0,48.14534699083458,1443.0,1443.0
1445.0,171.31506735346915,185.0,118.0,159.37108960326194,4.0,522.0,41.24602577432018,2.1941475460923963,125.71539402008057,219.0,49.8335114454126,1444.0,1444.0
1477.0,325.07835095184976,224.0,181.0,303.6848859146463,4.0,539.0,53.01864204317448,0.713425121819945,40.87624847888947,208.0,28.300652940088145,1476.0,1476.0
1478.0,332.8604475103544,224.0,181.0,311.46698247315084,4.0,539.0,59.75406092964528,0.713425121819945,40.87624847888947,208.0,35.03607182655896,1477.0,1477.0
1487.0,188.9002832039416,228.0,139.0,162.4431692475047,4.0,544.0,15.440979657631686,1.766043693459994,101.18685007095335,221.0,20.673319350850623,1486.0,1486.0
915.0,24.99750271029727,7.0,17.0,3.3286821629450363,4.0,310.0,-15.245043618286994,2.8081123084862893,160.89298367500302,14.0,47.30600263772773,914.0,914.0
916.0,15.370659236671049,7.0,17.0,-6.298161310681183,4.0,310.0,-11.910129877377392,2.8081123084862893,160.89298367500302,14.0,50.64091637863732,915.0,915.0
918.0,578.164663804512,68.0,23.0,566.0424132109265,4.0,311.0,412.2876900862981,0.3141592700403172,18.000000268220898,81.0,374.9792395951838,917.0,917.0
953.0,292.37376477967587,54.0,7.0,275.57837676779184,4.0,323.0,172.9506744704821,2.416865003282741,138.4761643409729,65.0,191.91850124561668,952.0,952.0
954.0,284.5904578600193,54.0,7.0,267.7950698481353,4.0,323.0,179.8425372695763,2.416865003282741,138.4761643409729,65.0,198.81036404471092,953.0,953.0
955.0,281.4771350921567,54.0,7.0,264.6817470802726,4.0,323.0,182.599282389214,2.416865003282741,138.4761643409729,65.0,201.56710916434864,954.0,954.0
985.0,109.7478302593312,103.0,31.0,102.51965582453845,4.0,335.0,211.80232921117147,2.7799870179150448,159.28152322769162,93.0,230.91249785893095,984.0,984.0
986.0,102.22814753976856,103.0,31.0,94.9999731049758,4.0,335.0,214.646552064101,2.7799870179150448,159.28152322769162,93.0,233.7567207118605,985.0,985.0
1081.0,113.01856223099608,91.0,41.0,84.72274723850211,4.0,367.0,174.61164818075818,1.0462889347281223,59.94794011116028,82.0,158.24075371805722,1080.0,1080.0
1082.0,117.60549680469894,91.0,41.0,89.30968181220496,4.0,367.0,182.53980704684108,1.0462889347281223,59.94794011116028,82.0,166.16891258414012,1081.0,1081.0
1091.0,183.2194135170056,79.0,27.0,178.17706304011088,4.0,371.0,211.102303177166,2.7457188758122344,157.31810331344602,72.0,223.1671361525493,1090.0,1090.0
1092.0,173.89201103626883,79.0,27.0,168.84966055937426,4.0,371.0,215.0005778107969,2.7457188758122344,157.31810331344602,72.0,227.0654107861802,1091.0,1091.0
1093.0,165.4973488036058,79.0,27.0,160.4549983267112,4.0,371.0,218.5090249810648,2.7457188758122344,157.31810331344602,72.0,230.573857956448,1092.0,1092.0
1114.0,572.1674010485738,35.0,3.0,549.5779661189599,4.0,380.0,321.5403835658354,0.8435986153827417,48.33464026451111,36.0,301.4384167426717,1113.0,1113.0
1115.0,578.9282274605644,35.0,3.0,556.3387925309505,4.0,380.0,329.13781170048384,0.8435986153827417,48.33464026451111,36.0,309.03584487732013,1114.0,1114.0
1116.0,585.6890538725547,35.0,3.0,563.0996189429411,4.0,380.0,336.73523983513235,0.8435986153827417,48.33464026451111,36.0,316.63327301196864,1115.0,1115.0
1117.0,592.4498802845453,35.0,3.0,569.8604453549317,4.0,380.0,344.33266796978086,0.8435986153827417,48.33464026451111,36.0,324.23070114661715,1116.0,1116.0
1118.0,596.5063761317398,35.0,3.0,573.9169412021258,4.0,380.0,348.8911248505699,0.8435986153827417,48.33464026451111,36.0,328.7891580274062,1117.0,1117.0
