end_point_x,end_point_y,num_stroke,start_point_y,r,g,num_brush,b,num_physical_stroke,theta_rad,start_point_x,theta_deg,Unnamed: 0,Unnamed: 0.1
164.8369517668485,318.7003840781172,652.0,335.564507568471,186.0,205.0,5.0,210.0,1902.0,0.9603979012046748,140.72854249753442,55.02674639225006,1901.0,1901.0
168.88903596610197,324.4931134971825,652.0,341.3572369875364,186.0,205.0,5.0,210.0,1903.0,0.9603979012046748,144.78062669678786,55.02674639225006,1902.0,1902.0
172.94112016535544,330.2858429162479,652.0,347.1499664066017,186.0,205.0,5.0,210.0,1904.0,0.9603979012046748,148.83271089604136,55.02674639225006,1903.0,1903.0
504.22880921824685,414.5153590510661,653.0,403.7336997120832,117.0,146.0,5.0,145.0,1905.0,2.800288482158233,500.39911079423007,160.44471144676208,1904.0,1904.0
497.37133970755065,416.9511659479601,653.0,406.16950660897714,117.0,146.0,5.0,145.0,1906.0,2.800288482158233,493.5416412835338,160.44471144676208,1905.0,1905.0
496.39170120602256,417.2991383618021,653.0,406.5174790228192,117.0,146.0,5.0,145.0,1907.0,2.800288482158233,492.5620027820058,160.44471144676208,1906.0,1906.0
332.30263845114104,252.98671962842857,654.0,222.003553098154,168.0,185.0,5.0,144.0,1908.0,2.2414434769349,293.24698265322024,128.42525124549866,1907.0,1907.0
327.8445022509968,258.60639806778204,654.0,227.62323153750748,168.0,185.0,5.0,144.0,1909.0,2.2414434769349,288.788846453076,128.42525124549866,1908.0,1908.0
347.55154683498125,477.1563918968092,656.0,478.5416652019362,182.0,208.0,5.0,211.0,1913.0,1.5304276524547171,313.25463835976626,87.68704533576965,1912.0,1912.0
347.83789678126016,484.2459083576108,656.0,485.631181662738,182.0,208.0,5.0,211.0,1914.0,1.5304276524547171,313.5409883060451,87.68704533576965,1913.0,1913.0
348.1242467275389,491.3354248184124,656.0,492.7206981235397,182.0,208.0,5.0,211.0,1915.0,1.5304276524547171,313.82733825232395,87.68704533576965,1914.0,1914.0
348.41059667381785,498.4249412792141,656.0,499.8102145843413,182.0,208.0,5.0,211.0,1916.0,1.5304276524547171,314.1136881986028,87.68704533576965,1915.0,1915.0
348.57422521454856,502.4760935425294,656.0,503.8613668476567,182.0,208.0,5.0,211.0,1917.0,1.5304276524547171,314.2773167393336,87.68704533576965,1916.0,1916.0
78.54634973030055,402.47444246136416,658.0,414.1731546918808,212.0,206.0,5.0,198.0,1921.0,0.7731294067773465,67.13122971134567,44.297052025794976,1920.0,1920.0
83.75487023155405,407.5567015571903,658.0,419.2554137877069,212.0,206.0,5.0,198.0,1922.0,0.7731294067773465,72.33975021259917,44.297052025794976,1921.0,1921.0
84.49894458887597,408.2827385708797,658.0,419.9814508013964,212.0,206.0,5.0,198.0,1923.0,0.7731294067773465,73.08382456992109,44.297052025794976,1922.0,1922.0
421.0654371034192,37.81414493747621,659.0,34.41129457710051,156.0,172.0,5.0,170.0,1924.0,1.752832021769409,402.5790610135905,100.4298770427704,1923.0,1923.0
420.1244291475423,42.92627892327455,659.0,39.52342856289886,156.0,172.0,5.0,170.0,1925.0,1.752832021769409,401.6380530577135,100.4298770427704,1924.0,1924.0
142.6824944583259,424.9542964569464,660.0,424.58338316518166,98.0,135.0,5.0,125.0,1926.0,1.608626217990282,132.88240450088963,92.16749310493468,1925.0,1925.0
142.4157320320151,432.0025630819355,660.0,431.6316497901708,98.0,135.0,5.0,125.0,1927.0,1.608626217990282,132.61564207457883,92.16749310493468,1926.0,1926.0
142.14896960570425,439.0508297069246,660.0,438.67991641516,98.0,135.0,5.0,125.0,1928.0,1.608626217990282,132.348879648268,92.16749310493468,1927.0,1927.0
141.88220717939345,446.0990963319138,660.0,445.72818304014913,98.0,135.0,5.0,125.0,1929.0,1.608626217990282,132.08211722195722,92.16749310493468,1928.0,1928.0
141.6154447530826,453.1473629569029,660.0,452.77644966513816,98.0,135.0,5.0,125.0,1930.0,1.608626217990282,131.81535479564636,92.16749310493468,1929.0,1929.0
141.463009080905,457.1749438854682,660.0,456.8040305937034,98.0,135.0,5.0,125.0,1931.0,1.608626217990282,131.66291912346875,92.16749310493468,1930.0,1930.0
38.89975469794671,297.8036646797333,662.0,317.32198927131714,150.0,161.0,5.0,145.0,1935.0,0.4063636260132716,30.50073256808676,23.28292071819305,1934.0,1934.0
45.431565027924655,300.6143987287608,662.0,320.1327233203445,150.0,161.0,5.0,145.0,1936.0,0.4063636260132716,37.03254289806471,23.28292071819305,1935.0,1935.0
51.96337535790261,303.4251327777881,662.0,322.9434573693718,150.0,161.0,5.0,145.0,1937.0,0.4063636260132716,43.56435322804266,23.28292071819305,1936.0,1936.0
58.49518568788056,306.2358668268155,662.0,325.7541914183992,150.0,161.0,5.0,145.0,1938.0,0.4063636260132716,50.09616355802061,23.28292071819305,1937.0,1937.0
65.02699601785851,309.04660087584284,662.0,328.56492546742663,150.0,161.0,5.0,145.0,1939.0,0.4063636260132716,56.62797388799856,23.28292071819305,1938.0,1938.0
173.8763983067022,239.4947914005933,663.0,216.9542697431604,112.0,162.0,5.0,182.0,1940.0,2.8274333133294083,166.55253699028074,161.9999957084656,1939.0,1939.0
170.85090869037666,240.47783281822328,663.0,217.9373111607904,112.0,162.0,5.0,182.0,1941.0,2.8274333133294083,163.52704737395516,161.9999957084656,1940.0,1940.0
196.9175726802231,72.40093111623798,664.0,38.748907525440906,173.0,186.0,5.0,187.0,1942.0,2.0899031402601804,138.02115816407834,119.74262952804564,1941.0,1941.0
193.41045547079057,78.53894621557157,664.0,44.886922624774506,173.0,186.0,5.0,187.0,1943.0,2.0899031402601804,134.51404095464585,119.74262952804564,1942.0,1942.0
189.903338261358,84.67696131490518,664.0,51.024937724108106,173.0,186.0,5.0,187.0,1944.0,2.0899031402601804,131.0069237452133,119.74262952804564,1943.0,1943.0
412.466111087452,136.10909079524762,665.0,146.4392818347534,141.0,168.0,5.0,177.0,1945.0,1.1777202101454392,387.55339524480576,67.47839748859407,1944.0,1944.0
414.1168365341366,140.0900485365137,665.0,150.4202395760195,141.0,168.0,5.0,177.0,1946.0,1.1777202101454392,389.2041206914904,67.47839748859407,1945.0,1945.0
46.21719434496431,148.1516463023668,667.0,151.35585079486322,146.0,160.0,5.0,163.0,1951.0,1.4854607808211635,8.760085011633846,85.1106333732605,1950.0,1950.0
46.824389156695545,155.2497458471709,667.0,158.45395033966733,146.0,160.0,5.0,163.0,1952.0,1.4854607808211635,9.367279823365088,85.1106333732605,1951.0,1951.0
47.25809973650358,160.3198169506024,667.0,163.52402144309886,146.0,160.0,5.0,163.0,1953.0,1.4854607808211635,9.80099040317312,85.1106333732605,1952.0,1952.0
313.0774062640487,107.7918569161544,669.0,114.48774486530924,165.0,191.0,5.0,206.0,1955.0,1.033204408173643,301.84572884577784,59.19825196266174,1954.0,1954.0
451.1846068236515,321.32691682465827,671.0,306.9490183746466,158.0,190.0,5.0,189.0,1959.0,2.645904513617689,443.41023424055913,151.59916162490842,1958.0,1958.0
444.9966329007671,324.6728588605004,671.0,310.29496041048884,158.0,190.0,5.0,189.0,1960.0,2.645904513617689,437.22226031767474,151.59916162490842,1959.0,1959.0
441.4606478019761,326.58482573812444,671.0,312.20692728811287,158.0,190.0,5.0,189.0,1961.0,2.645904513617689,433.6862752188837,151.59916162490842,1960.0,1960.0
488.828051789133,477.8537319437094,672.0,458.45599516020826,244.0,246.0,5.0,210.0,1962.0,2.0654221775812487,452.86267936925634,118.3399736881256,1961.0,1961.0
485.4798273210244,484.061679875207,672.0,464.663943091706,244.0,246.0,5.0,210.0,1963.0,2.0654221775812487,449.51445490114776,118.3399736881256,1962.0,1962.0
482.1316028529157,490.2696278067047,672.0,470.87189102320366,244.0,246.0,5.0,210.0,1964.0,2.0654221775812487,446.1662304330391,118.3399736881256,1963.0,1963.0
479.74001394712377,494.7038763292029,672.0,475.30613954570185,244.0,246.0,5.0,210.0,1965.0,2.0654221775812487,443.7746415272472,118.3399736881256,1964.0,1964.0
497.888230222586,217.7229648708534,674.0,209.17311182837884,118.0,150.0,5.0,135.0,1969.0,2.8274333133294083,495.1102138611848,161.9999957084656,1968.0,1968.0
491.0363860914956,219.94926455195647,674.0,211.39941150948195,118.0,150.0,5.0,135.0,1970.0,2.8274333133294083,488.2583697300944,161.9999957084656,1969.0,1969.0
485.1633768362754,221.8575214214735,674.0,213.3076683789989,118.0,150.0,5.0,135.0,1971.0,2.8274333133294083,482.3853604748741,161.9999957084656,1970.0,1970.0
174.3462476747559,162.01308598806918,675.0,138.9325824875234,106.0,140.0,5.0,157.0,1972.0,2.3306476805108933,150.05529115958754,133.53627562522888,1971.0,1971.0
169.43912313000226,167.1775638309511,675.0,144.0970603304053,106.0,140.0,5.0,157.0,1973.0,2.3306476805108933,145.14816661483388,133.53627562522888,1972.0,1972.0
164.53199858524857,172.34204167383297,675.0,149.2615381732872,106.0,140.0,5.0,157.0,1974.0,2.3306476805108933,140.24104207008023,133.53627562522888,1973.0,1973.0
159.62487404049494,177.50651951671486,675.0,154.4260160161691,106.0,140.0,5.0,157.0,1975.0,2.3306476805108933,135.33391752532657,133.53627562522888,1974.0,1974.0
154.71774949574132,182.67099735959675,675.0,159.59049385905095,106.0,140.0,5.0,157.0,1976.0,2.3306476805108933,130.4267929805729,133.53627562522888,1975.0,1975.0
152.6146961194183,184.8843450065461,675.0,161.80384150600037,106.0,140.0,5.0,157.0,1977.0,2.3306476805108933,128.32373960424994,133.53627562522888,1976.0,1976.0
168.66737478766717,323.4576457868148,677.0,306.478725992576,185.0,190.0,5.0,189.0,1980.0,2.617230944757025,158.84731154977482,149.95628714561462,1979.0,1979.0
162.45788122430383,327.04901792394014,677.0,310.0700981297012,185.0,190.0,5.0,189.0,1981.0,2.617230944757025,152.63781798641145,149.95628714561462,1980.0,1980.0
505.4319423905909,356.0703276163188,679.0,376.531950218977,154.0,169.0,5.0,167.0,1987.0,0.3836828249925848,497.1718026565501,21.98340654373169,1986.0,1986.0
512.1281510700717,358.7735159437989,679.0,379.2351385464572,154.0,169.0,5.0,167.0,1988.0,0.3836828249925848,503.8680113360308,21.98340654373169,1987.0,1987.0
518.8243597495523,361.4767042712788,679.0,381.9383268739372,154.0,169.0,5.0,167.0,1989.0,0.3836828249925848,510.56422001551147,21.98340654373169,1988.0,1988.0
523.6073659491814,363.40755307662175,679.0,383.86917567928,154.0,169.0,5.0,167.0,1990.0,0.3836828249925848,515.3472262151406,21.98340654373169,1989.0,1989.0
293.77439087176543,405.8698072995813,680.0,409.77879591713264,144.0,175.0,5.0,180.0,1991.0,1.4566666206973888,259.6728260825212,83.46084952354431,1990.0,1990.0
294.13667125403475,409.0302994719957,680.0,412.93928808954695,144.0,175.0,5.0,180.0,1992.0,1.4566666206973888,260.0351064647905,83.46084952354431,1991.0,1991.0
112.38036030137552,8.492641226706628,681.0,12.005577882588884,245.0,213.0,5.0,200.0,1993.0,1.2338050719279088,102.35357527566394,70.69182336330414,1992.0,1992.0
110.58617833816432,468.9368967628418,682.0,484.41751223312775,205.0,217.0,5.0,209.0,1994.0,0.8874339140303097,91.5737766307206,50.84621787071228,1993.0,1993.0
115.06617715761897,474.4389736904572,682.0,489.91958916074304,205.0,217.0,5.0,209.0,1995.0,0.8874339140303097,96.05377545017522,50.84621787071228,1994.0,1994.0
116.34617682032028,476.01099566977575,682.0,491.4916111400617,205.0,217.0,5.0,209.0,1996.0,0.8874339140303097,97.33377511287657,50.84621787071228,1995.0,1995.0
442.1563272783802,7.958110144815335,683.0,26.088888621569577,137.0,150.0,5.0,131.0,1997.0,0.4791337121737382,432.7372018820142,27.45233952999115,1996.0,1996.0
448.6141000341557,11.312989332483534,683.0,29.443767809237777,137.0,150.0,5.0,131.0,1998.0,0.4791337121737382,439.1949746377896,27.45233952999115,1997.0,1997.0
455.0718727899312,14.667868520151732,683.0,32.79864699690597,137.0,150.0,5.0,131.0,1999.0,0.4791337121737382,445.6527473935652,27.45233952999115,1998.0,1998.0
457.83948968526346,16.105673886295246,683.0,34.23645236304949,137.0,150.0,5.0,131.0,2000.0,0.4791337121737382,448.4203642888975,27.45233952999115,1999.0,1999.0
476.7106577466515,231.8750613107456,685.0,244.79193998610424,116.0,148.0,5.0,146.0,2003.0,1.2033778739072651,443.1512769937226,68.94847333431244,2002.0,2002.0
478.9857290296157,237.7859307509532,685.0,250.70280942631183,116.0,148.0,5.0,146.0,2004.0,1.2033778739072651,445.4263482766866,68.94847333431244,2003.0,2003.0
17.342841267263324,303.32025011187324,686.0,311.06380381879416,130.0,135.0,5.0,120.0,2005.0,0.9370230450338052,6.806102253518786,53.6874657869339,2004.0,2004.0
20.421053870033344,307.5088079823015,686.0,315.2523616892224,130.0,135.0,5.0,120.0,2006.0,0.9370230450338052,9.884314856288803,53.6874657869339,2005.0,2005.0
454.80992047600296,121.28698701785645,689.0,116.31105213267998,130.0,161.0,5.0,165.0,2013.0,2.1573644020410883,447.3227692173059,123.60787510871889,2012.0,2012.0
452.4245137672808,124.87624235456092,689.0,119.90030746938444,130.0,161.0,5.0,165.0,2014.0,2.1573644020410883,444.9373625085837,123.60787510871889,2013.0,2013.0
271.77305333750724,371.1386525398052,690.0,360.25702139483764,146.0,190.0,5.0,185.0,2015.0,2.8274333133294083,268.23739615026926,161.9999957084656,2014.0,2014.0
265.06495418818804,373.3182466331929,690.0,362.4366154882253,146.0,190.0,5.0,185.0,2016.0,2.8274333133294083,261.52929700095007,161.9999957084656,2015.0,2015.0
258.3568550388689,375.4978407265808,690.0,364.616209581613,146.0,190.0,5.0,185.0,2017.0,2.8274333133294083,254.8211978516309,161.9999957084656,2016.0,2016.0
253.5653556464981,377.0546936504289,690.0,366.17306250546136,146.0,190.0,5.0,185.0,2018.0,2.8274333133294083,250.0296984592601,161.9999957084656,2017.0,2017.0
322.2868009970023,95.84036733380653,692.0,117.60363012028988,154.0,171.0,5.0,186.0,2022.0,0.3141592700403172,315.21548815074414,18.000000268220898,2021.0,2021.0
329.0540546142084,98.0391813584645,692.0,119.80244414494786,154.0,171.0,5.0,186.0,2023.0,0.3141592700403172,321.9827417679502,18.000000268220898,2022.0,2022.0
335.8213082314145,100.23799538312248,692.0,122.00125816960583,154.0,171.0,5.0,186.0,2024.0,0.3141592700403172,328.74999538515635,18.000000268220898,2023.0,2023.0
341.62181133187687,102.12269311854358,692.0,123.88595590502696,154.0,171.0,5.0,186.0,2025.0,0.3141592700403172,334.55049848561873,18.000000268220898,2024.0,2024.0
517.3425604993988,90.0951119681136,693.0,65.88608569641497,175.0,184.0,5.0,181.0,2026.0,2.6285230806740967,503.7033004734294,150.60327887535098,2025.0,2025.0
511.0929094248908,93.61613818040884,693.0,69.4071119087102,175.0,184.0,5.0,181.0,2027.0,2.6285230806740967,497.45364939892136,150.60327887535098,2026.0,2026.0
504.8432583503826,97.13716439270408,693.0,72.92813812100545,175.0,184.0,5.0,181.0,2028.0,2.6285230806740967,491.2039983244133,150.60327887535098,2027.0,2027.0
498.59360727587455,100.65819060499932,693.0,76.44916433330069,175.0,184.0,5.0,181.0,2029.0,2.6285230806740967,484.9543472499051,150.60327887535098,2028.0,2028.0
565.606668133241,149.38660071610616,695.0,176.59067919921037,126.0,134.0,5.0,116.0,2033.0,0.3141592700403172,556.7675270754181,18.000000268220898,2032.0,2032.0
568.6321578185957,150.36964192128602,695.0,177.57372040439026,126.0,134.0,5.0,116.0,2034.0,0.3141592700403172,559.7930167607732,18.000000268220898,2033.0,2033.0
564.6502856738407,263.1228069652392,696.0,270.8739001731533,100.0,145.0,5.0,139.0,2035.0,1.1250819365443443,548.4271539820027,64.46244657039642,2034.0,2034.0
566.891165455998,267.8129954117408,696.0,275.5640886196549,100.0,145.0,5.0,139.0,2036.0,1.1250819365443443,550.6680337641598,64.46244657039642,2035.0,2035.0
182.92232387541645,352.65952681568444,699.0,355.92590503813256,98.0,138.0,5.0,156.0,2045.0,1.4164632912102004,161.92614944033866,81.15736842155457,2044.0,2044.0
183.2632498715474,354.8509881825961,699.0,358.1173664050441,98.0,138.0,5.0,156.0,2046.0,1.4164632912102004,162.26707543646953,81.15736842155457,2045.0,2045.0
525.6735150379883,421.8497801627391,700.0,414.111448471944,183.0,190.0,5.0,192.0,2047.0,2.2539508881587813,516.1657055558179,129.1418731212616,2046.0,2046.0
521.2280012828579,427.31182282555534,700.0,419.5734911347602,183.0,190.0,5.0,192.0,2048.0,2.2539508881587813,511.7201918006877,129.1418731212616,2047.0,2047.0
516.7824875277278,432.7738654883717,700.0,425.0355337975765,183.0,190.0,5.0,192.0,2049.0,2.2539508881587813,507.2746780455573,129.1418731212616,2048.0,2048.0
512.3369737725975,438.23590815118814,700.0,430.4975764603929,183.0,190.0,5.0,192.0,2050.0,2.2539508881587813,502.829164290427,129.1418731212616,2049.0,2049.0
510.4317535918273,440.57678357810937,700.0,432.8384518873141,183.0,190.0,5.0,192.0,2051.0,2.2539508881587813,500.9239441096568,129.1418731212616,2050.0,2050.0
280.7031070939542,207.4159011434872,701.0,210.6581772861364,114.0,158.0,5.0,151.0,2052.0,1.4502849273085294,253.9291663495676,83.09520542621613,2051.0,2051.0
281.5654766710495,214.5371428086233,701.0,217.77941895127253,114.0,158.0,5.0,151.0,2053.0,1.4502849273085294,254.7915359266628,83.09520542621613,2052.0,2052.0
511.2060833704036,375.7146994847226,702.0,390.5836460807133,185.0,198.0,5.0,189.0,2054.0,0.8314027003796429,494.9020245173121,47.63586580753326,2053.0,2053.0
514.7087170330647,379.5553982866299,702.0,394.42434488262063,185.0,198.0,5.0,189.0,2055.0,0.8314027003796429,498.4046581799731,47.63586580753326,2054.0,2054.0
267.3179277382932,411.4910318582329,703.0,430.534928582862,133.0,156.0,5.0,154.0,2056.0,1.0126738392558967,236.8153411467325,58.02193701267243,2055.0,2055.0
271.0862637381875,417.5267711192118,703.0,436.57066784384085,133.0,156.0,5.0,154.0,2057.0,1.0126738392558967,240.58367714662683,58.02193701267243,2056.0,2056.0
274.85459973808184,423.5625103801906,703.0,442.60640710481977,133.0,156.0,5.0,154.0,2058.0,1.0126738392558967,244.3520131465212,58.02193701267243,2057.0,2057.0
278.0846020237055,428.7360011753155,703.0,447.77989789994456,133.0,156.0,5.0,154.0,2059.0,1.0126738392558967,247.58201543214489,58.02193701267243,2058.0,2058.0
103.75604864255402,30.08589056177189,704.0,19.506278639119607,159.0,183.0,5.0,176.0,2060.0,2.6120060099518034,97.56314705508386,149.65692043304443,2059.0,2059.0
97.56540443830896,33.709657728301465,704.0,23.130045805649186,159.0,183.0,5.0,176.0,2061.0,2.6120060099518034,91.3725028508388,149.65692043304443,2060.0,2060.0
108.96105259928848,474.91476005525743,705.0,491.0488137520224,199.0,204.0,5.0,197.0,2062.0,0.6048814689296895,97.8071442849212,34.657155275344856,2061.0,2061.0
111.57780094450044,476.72378906140966,705.0,492.85784275817457,199.0,204.0,5.0,197.0,2063.0,0.6048814689296895,100.42389263013315,34.657155275344856,2062.0,2062.0
175.4264704307898,478.5193152798072,707.0,469.3538675200396,150.0,175.0,5.0,171.0,2070.0,2.0570148693031127,158.08542297862095,117.85827040672302,2069.0,2069.0
172.05549357243095,484.8972109585717,707.0,475.731763198804,150.0,175.0,5.0,171.0,2071.0,2.0570148693031127,154.71444612026212,117.85827040672302,2070.0,2070.0
168.68451671407217,491.2751066373362,707.0,482.1096588775685,150.0,175.0,5.0,171.0,2072.0,2.0570148693031127,151.3434692619033,117.85827040672302,2071.0,2071.0
167.72138046882677,493.0973625455546,707.0,483.9319147857869,150.0,175.0,5.0,171.0,2073.0,2.0570148693031127,150.38033301665791,117.85827040672302,2072.0,2072.0
452.7687885220757,292.9382707527808,708.0,283.13711891931536,170.0,196.0,5.0,181.0,2074.0,2.2138421216962367,439.6881824337883,126.84381008148196,2073.0,2073.0
450.3205909749132,296.20563241443784,708.0,286.40448058097235,170.0,196.0,5.0,181.0,2075.0,2.2138421216962367,437.23998488662585,126.84381008148196,2074.0,2074.0
87.15323479860045,378.0042270212463,709.0,370.8028152890606,160.0,171.0,5.0,145.0,2076.0,1.8689147820194616,63.71692657636535,107.0809292793274,2075.0,2075.0
85.0462871086392,384.8610874961676,709.0,377.6596757639818,160.0,171.0,5.0,145.0,2077.0,1.8689147820194616,61.60997888640409,107.0809292793274,2076.0,2076.0
173.7831884321257,277.7742033343696,710.0,263.66148908126803,148.0,198.0,5.0,214.0,2078.0,2.473371559979068,162.6431370759244,141.7137515544891,2077.0,2077.0
168.19136401512188,282.18818140145834,710.0,268.0754671483569,148.0,198.0,5.0,214.0,2079.0,2.473371559979068,157.05131265892055,141.7137515544891,2078.0,2078.0
162.5995395981181,286.6021594685473,710.0,272.4894452154458,148.0,198.0,5.0,214.0,2080.0,2.473371559979068,151.45948824191674,141.7137515544891,2079.0,2079.0
157.00771518111432,291.01613753563623,710.0,276.90342328253473,148.0,198.0,5.0,214.0,2081.0,2.473371559979068,145.86766382491294,141.7137515544891,2080.0,2080.0
151.41589076411051,295.43011560272515,710.0,281.3174013496236,148.0,198.0,5.0,214.0,2082.0,2.473371559979068,140.27583940790913,141.7137515544891,2081.0,2081.0
149.01939458539456,297.3218204886204,710.0,283.2091062355188,148.0,198.0,5.0,214.0,2083.0,2.473371559979068,137.8793432291932,141.7137515544891,2082.0,2082.0
215.90767253358445,63.5185672258574,711.0,90.70325880197832,112.0,138.0,5.0,153.0,2084.0,0.3163452207510813,207.0090858668063,18.125246018171307,2083.0,2083.0
222.76365490364404,65.7627918158273,711.0,92.9474833919482,112.0,138.0,5.0,153.0,2085.0,0.3163452207510813,213.8650682368659,18.125246018171307,2084.0,2084.0
229.6196372737036,68.0070164057972,711.0,95.19170798191809,112.0,138.0,5.0,153.0,2086.0,0.3163452207510813,220.7210506069255,18.125246018171307,2085.0,2085.0
231.57848937943496,68.6482234315029,711.0,95.83291500762378,112.0,138.0,5.0,153.0,2087.0,0.3163452207510813,222.67990271265683,18.125246018171307,2086.0,2086.0
462.9024277500882,150.78385149087435,712.0,142.7131309263731,145.0,176.0,5.0,183.0,2088.0,1.874706158704976,437.1687974749238,107.41275072097778,2087.0,2087.0
460.7972855874265,157.4961332081815,712.0,149.42541264368026,145.0,176.0,5.0,183.0,2089.0,1.874706158704976,435.0636553122621,107.41275072097778,2088.0,2088.0
459.5943472087626,161.33172276092844,712.0,153.26100219642714,145.0,176.0,5.0,183.0,2090.0,1.874706158704976,433.8607169335983,107.41275072097778,2089.0,2089.0
318.1102409595564,301.1112519977605,713.0,311.7614330004332,148.0,172.0,5.0,164.0,2091.0,0.9684337921375016,302.6215632845575,55.48716902732849,2090.0,2090.0
322.1418241978613,306.9744287158239,713.0,317.6246097184967,148.0,172.0,5.0,164.0,2092.0,0.9684337921375016,306.6531465228624,55.48716902732849,2091.0,2091.0
326.1734074361662,312.83760543388735,713.0,323.48778643656016,148.0,172.0,5.0,164.0,2093.0,0.9684337921375016,310.6847297611673,55.48716902732849,2092.0,2092.0
329.6290502118561,317.8631854779417,713.0,328.51336648061454,148.0,172.0,5.0,164.0,2094.0,0.9684337921375016,314.1403725368573,55.48716902732849,2093.0,2093.0
26.39560854114936,119.68543326740414,714.0,132.7708602748185,149.0,166.0,5.0,160.0,2095.0,0.3427180056834316,21.72675516975491,19.6362952888012,2094.0,2094.0
33.168991856324,122.1021624661442,714.0,135.18758947355855,149.0,166.0,5.0,160.0,2096.0,0.3427180056834316,28.50013848492955,19.6362952888012,2095.0,2095.0
36.071870419970274,123.13790355131847,714.0,136.22333055873284,149.0,166.0,5.0,160.0,2097.0,0.3427180056834316,31.403017048575823,19.6362952888012,2096.0,2096.0
37.0170319878796,242.08513671802987,715.0,278.509120505164,114.0,145.0,5.0,148.0,2098.0,0.3230692369704893,24.822312033630944,18.5105037689209,2097.0,2097.0
43.02295403095536,244.0959145014372,715.0,280.51989828857137,114.0,145.0,5.0,148.0,2099.0,0.3230692369704893,30.828234076706718,18.5105037689209,2098.0,2098.0
276.4447689859914,121.75539781218576,716.0,103.10117299224127,100.0,136.0,5.0,151.0,2100.0,2.8274333133294083,270.38364237929767,161.9999957084656,2099.0,2099.0
269.64955166590187,123.9632983223707,716.0,105.30907350242624,100.0,136.0,5.0,151.0,2101.0,2.8274333133294083,263.5884250592082,161.9999957084656,2100.0,2100.0
262.8543343458123,126.17119883255566,716.0,107.51697401261116,100.0,136.0,5.0,151.0,2102.0,2.8274333133294083,256.7932077391186,161.9999957084656,2101.0,2101.0
261.8835890143709,126.48661319115352,716.0,107.83238837120903,100.0,136.0,5.0,151.0,2103.0,2.8274333133294083,255.82246240767728,161.9999957084656,2102.0,2102.0
531.0121157515126,82.51790999877237,717.0,53.47597621268258,200.0,203.0,5.0,185.0,2104.0,2.2171772940366945,492.5209733902756,127.03490138053894,2103.0,2103.0
526.7751341524719,88.13345416714114,717.0,59.09152038105132,200.0,203.0,5.0,185.0,2105.0,2.2171772940366945,488.28399179123466,127.03490138053894,2104.0,2104.0
524.3540018101627,91.34233654906612,717.0,62.30040276297631,200.0,203.0,5.0,185.0,2106.0,2.2171772940366945,485.8628594489256,127.03490138053894,2105.0,2105.0
442.68023986640486,388.6716560671563,718.0,381.6746240401952,139.0,154.0,5.0,121.0,2107.0,2.365227974221785,435.8084946253812,135.5175805091858,2106.0,2106.0
437.5401095965344,393.7197486847294,718.0,386.72271665776833,139.0,154.0,5.0,121.0,2108.0,2.365227974221785,430.66836435551056,135.5175805091858,2107.0,2107.0
433.13428365093085,398.04668521407785,718.0,391.0496531871167,139.0,154.0,5.0,121.0,2109.0,2.365227974221785,426.2625384099072,135.5175805091858,2108.0,2108.0
459.5746762617234,458.40279824751633,719.0,449.8392544608868,192.0,189.0,5.0,156.0,2110.0,2.3441769341614704,450.8027929792978,134.31144475936892,2109.0,2109.0
454.53531387604943,463.5647615382274,719.0,455.001217751598,192.0,189.0,5.0,156.0,2111.0,2.3441769341614704,445.763430593624,134.31144475936892,2110.0,2110.0
449.4959514903756,468.7267248289384,719.0,460.16318104230896,192.0,189.0,5.0,156.0,2112.0,2.3441769341614704,440.7240682079499,134.31144475936892,2111.0,2111.0
448.0561336658973,470.2015714834272,719.0,461.6380276967978,192.0,189.0,5.0,156.0,2113.0,2.3441769341614704,439.28425038347166,134.31144475936892,2112.0,2112.0
561.3271658374874,103.93344493855692,720.0,115.18340402341178,174.0,177.0,5.0,171.0,2114.0,1.210062449855256,531.505484166432,69.33147132396698,2113.0,2113.0
563.8490417972959,110.6184987703118,720.0,121.86845785516668,174.0,177.0,5.0,171.0,2115.0,1.210062449855256,534.0273601262404,69.33147132396698,2114.0,2114.0
566.3709177571043,117.30355260206665,720.0,128.55351168692152,174.0,177.0,5.0,171.0,2116.0,1.210062449855256,536.5492360860488,69.33147132396698,2115.0,2115.0
566.7311857513625,118.25856029231736,720.0,129.5085193771722,174.0,177.0,5.0,171.0,2117.0,1.210062449855256,536.9095040803072,69.33147132396698,2116.0,2116.0
582.8315342907061,237.7924983429305,721.0,234.7682256549332,127.0,157.0,5.0,152.0,2118.0,1.838297147174932,571.7968370665213,105.32666802406312,2117.0,2117.0
580.8839589860473,244.898637909479,721.0,241.8743652214816,127.0,157.0,5.0,152.0,2119.0,1.838297147174932,569.8492617618625,105.32666802406312,2118.0,2118.0
580.3275088990017,246.92896349992145,721.0,243.904690811924,127.0,157.0,5.0,152.0,2120.0,1.838297147174932,569.2928116748171,105.32666802406312,2119.0,2119.0
330.8379049425503,61.81869340469281,723.0,68.23403645534837,125.0,156.0,5.0,168.0,2123.0,1.471267151702396,266.5939738761984,84.29739832878113,2122.0,2122.0
331.54493727005786,68.89899070936026,723.0,75.31433376001583,125.0,156.0,5.0,168.0,2124.0,1.471267151702396,267.30100620370587,84.29739832878113,2123.0,2123.0
