r,start_point_x,b,start_point_y,end_point_y,theta_deg,num_brush,g,num_stroke,end_point_x,num_physical_stroke,theta_rad,Unnamed: 0,Unnamed: 0.1
161.0,391.52572523569336,194.0,199.4916450390447,213.0815888742825,128.01569938659668,4.0,183.0,364.0,408.910239451356,1120.0,2.234295448539397,1119.0,1119.0
161.0,389.6747670496524,194.0,201.85942589877064,215.44936973400849,128.01569938659668,4.0,183.0,364.0,407.059281265315,1121.0,2.234295448539397,1120.0,1120.0
127.0,571.8288969238067,149.0,236.86938896116845,229.56561700440972,50.3310352563858,4.0,145.0,365.0,580.6360351266774,1122.0,0.8784422811612806,1121.0,1121.0
127.0,578.4652188388862,149.0,244.8716930597733,237.5679211030146,50.3310352563858,4.0,145.0,365.0,587.2723570417569,1123.0,0.8784422811612806,1122.0,1122.0
127.0,579.1288510303941,149.0,245.67192346963373,238.3681515128751,50.3310352563858,4.0,145.0,365.0,587.9359892332648,1124.0,0.8784422811612806,1123.0,1123.0
208.0,477.7134688788004,181.0,478.20172065707504,471.9029065873368,63.04006576538085,4.0,202.0,366.0,490.0969874855946,1125.0,1.100256708279655,1124.0,1124.0
208.0,479.0839295928788,181.0,480.89605733137137,474.59724326163314,63.04006576538085,4.0,202.0,366.0,491.4674481996729,1126.0,1.100256708279655,1125.0,1125.0
156.0,503.6813412467949,188.0,325.68226505932,318.636110857874,61.38100683689118,4.0,180.0,368.0,516.594715152096,1129.0,1.0713006674929009,1128.0,1128.0
156.0,508.5612757070159,188.0,334.6256427539585,327.57948855251243,61.38100683689118,4.0,180.0,368.0,521.4746496123169,1130.0,1.0713006674929009,1129.0,1129.0
156.0,513.4412101672367,188.0,343.56902044859686,336.52286624715083,61.38100683689118,4.0,180.0,368.0,526.3545840725377,1131.0,1.0713006674929009,1130.0,1130.0
175.0,353.7201284374932,174.0,278.70756722216817,290.2958055483798,116.30223512649536,4.0,183.0,371.0,377.1648443606572,1137.0,2.029856930385948,1136.0,1136.0
175.0,349.187284008698,174.0,287.8781803011746,299.46641862738625,116.30223512649536,4.0,183.0,371.0,372.631999931862,1138.0,2.029856930385948,1137.0,1137.0
175.0,346.9208617943004,174.0,292.4634868406778,304.05172516688947,116.30223512649536,4.0,183.0,371.0,370.3655777174644,1139.0,2.029856930385948,1138.0,1138.0
114.0,7.002197343745299,122.0,97.7894065133454,118.80741644397892,128.84831070899963,4.0,133.0,373.0,33.09824050772512,1142.0,2.248827257504713,1141.0,1141.0
114.0,0.7079884827517997,122.0,105.60432080169544,126.62233073232896,128.84831070899963,4.0,133.0,373.0,26.80403164673163,1143.0,2.248827257504713,1142.0,1142.0
114.0,-1.1802741755462494,122.0,107.94879508820046,128.96680501883395,128.84831070899963,4.0,133.0,373.0,24.915768988433577,1144.0,2.248827257504713,1143.0,1143.0
140.0,157.16864932131068,175.0,10.39800678050608,11.907403608625744,94.60581421852112,4.0,169.0,378.0,175.90490328855202,1155.0,1.6511829496432595,1154.0,1154.0
140.0,156.92591436708082,175.0,13.411093640403369,14.920490468523036,94.60581421852112,4.0,169.0,378.0,175.6621683343221,1156.0,1.6511829496432595,1155.0,1155.0
176.0,338.43849511920985,210.0,50.09236532353557,62.036567428390704,103.20045948028564,4.0,200.0,379.0,389.36102377765457,1157.0,1.8011878075019805,1156.0,1156.0
176.0,336.1040363599153,210.0,60.04502202078024,71.98922412563536,103.20045948028564,4.0,200.0,379.0,387.02656501836015,1158.0,1.8011878075019805,1157.0,1157.0
176.0,333.7695776006209,210.0,69.9976787180249,81.94188082288002,103.20045948028564,4.0,200.0,379.0,384.6921062590656,1159.0,1.8011878075019805,1158.0,1158.0
176.0,332.36890234504415,210.0,75.96927273637169,87.9134748412268,103.20045948028564,4.0,200.0,379.0,383.29143100348887,1160.0,1.8011878075019805,1159.0,1159.0
95.0,576.5170558478403,124.0,230.26976364002044,219.11015541666143,24.449241757392887,4.0,128.0,381.0,581.5908476061958,1164.0,0.4267197682825905,1163.0,1163.0
211.0,563.8351773818853,195.0,475.6620090733184,478.3618933626185,94.1183602809906,4.0,216.0,382.0,601.3320117931153,1165.0,1.6426752734815413,1164.0,1164.0
211.0,563.112648592559,195.0,485.6967140708929,488.39659836019297,94.1183602809906,4.0,216.0,382.0,600.6094830037889,1166.0,1.6426752734815413,1165.0,1165.0
211.0,562.3901198032328,195.0,495.7314190684674,498.4313033577675,94.1183602809906,4.0,216.0,382.0,599.8869542144628,1167.0,1.6426752734815413,1166.0,1166.0
211.0,562.3178669243001,195.0,496.7348895682248,499.4347738575249,94.1183602809906,4.0,216.0,382.0,599.8147013355301,1168.0,1.6426752734815413,1167.0,1167.0
113.0,538.3426734071838,158.0,290.23775905741826,299.69722924738863,111.92392587661745,4.0,158.0,384.0,561.8454803622329,1172.0,1.9534410183050548,1171.0,1171.0
113.0,536.8122047621305,158.0,294.0403302789634,303.4998004689338,111.92392587661745,4.0,158.0,384.0,560.3150117171797,1173.0,1.9534410183050548,1172.0,1172.0
95.0,180.8806735122426,124.0,465.6262098771425,459.54072798897226,65.563884973526,4.0,124.0,386.0,194.27359794409904,1175.0,1.144305663186864,1174.0,1174.0
95.0,185.0425607130589,124.0,474.7856884194741,468.70020653130393,65.563884973526,4.0,124.0,386.0,198.4354851449153,1176.0,1.144305663186864,1175.0,1175.0
95.0,189.20444791387507,124.0,483.94516696180574,477.85968507363566,65.563884973526,4.0,124.0,386.0,202.59737234573157,1177.0,1.144305663186864,1176.0,1176.0
95.0,189.6206366339568,124.0,484.8611148160389,478.7756329278688,65.563884973526,4.0,124.0,386.0,203.0135610658132,1178.0,1.144305663186864,1177.0,1177.0
168.0,89.05006846199007,160.0,97.5862861336853,71.62320421584545,58.614410161972046,4.0,169.0,389.0,131.60848990094772,1182.0,1.023014446440835,1181.0,1181.0
168.0,94.28962154818493,160.0,106.17490858997589,80.21182667213603,58.614410161972046,4.0,169.0,389.0,136.84804298714258,1183.0,1.023014446440835,1182.0,1182.0
168.0,99.52917463437971,160.0,114.76353104626642,88.80044912842656,58.614410161972046,4.0,169.0,389.0,142.08759607333738,1184.0,1.023014446440835,1183.0,1183.0
168.0,100.0531299429992,160.0,115.62239329189548,89.65931137405563,58.614410161972046,4.0,169.0,389.0,142.61155138195687,1185.0,1.023014446440835,1184.0,1184.0
228.0,457.6380122057973,188.0,77.21849387270842,81.33364435420516,100.3600001335144,4.0,205.0,391.0,480.1482012098423,1189.0,1.7516124396317752,1188.0,1188.0
228.0,456.7032396154876,188.0,82.33177169287266,86.44692217436943,100.3600001335144,4.0,205.0,391.0,479.21342861953246,1190.0,1.7516124396317752,1189.0,1189.0
200.0,128.41016332898838,168.0,120.77754932857212,129.19536162798815,108.7764608860016,4.0,188.0,392.0,153.1706642995814,1191.0,1.898507391127556,1190.0,1190.0
200.0,125.13666429722764,168.0,130.4063546606618,138.82416696007783,108.7764608860016,4.0,188.0,392.0,149.8971652678207,1192.0,1.898507391127556,1191.0,1191.0
200.0,121.86316526546692,168.0,140.03515999275152,148.45297229216752,108.7764608860016,4.0,188.0,392.0,146.6236662360599,1193.0,1.898507391127556,1192.0,1192.0
200.0,118.58966623370615,168.0,149.66396532484114,158.08177762425717,108.7764608860016,4.0,188.0,392.0,143.3501672042992,1194.0,1.898507391127556,1193.0,1193.0
200.0,116.62556681464972,168.0,155.441248524095,163.85906082351102,108.7764608860016,4.0,188.0,392.0,141.38606778524274,1195.0,1.898507391127556,1194.0,1194.0
192.0,423.0216182582717,204.0,7.64714002727295,26.557500581940864,142.92893171310425,4.0,202.0,395.0,437.3084067309775,1201.0,2.494580454751808,1200.0,1200.0
192.0,418.1691136889959,204.0,11.3132100709226,30.22357062559052,142.92893171310425,4.0,202.0,395.0,432.45590216170166,1202.0,2.494580454751808,1201.0,1201.0
101.0,429.90654242704585,124.0,127.0336625235004,136.98452898087575,159.48951244354245,4.0,135.0,396.0,433.6290951328589,1203.0,2.783617114540283,1202.0,1202.0
101.0,420.4421642387412,124.0,130.57422321584076,140.52508967321614,159.48951244354245,4.0,135.0,396.0,424.1647169445542,1204.0,2.783617114540283,1203.0,1203.0
101.0,410.97778605043663,124.0,134.11478390818115,144.0656503655565,159.48951244354245,4.0,135.0,396.0,414.7003387562497,1205.0,2.783617114540283,1204.0,1204.0
101.0,401.51340786213206,124.0,137.65534460052152,147.6062110578969,159.48951244354245,4.0,135.0,396.0,405.2359605679451,1206.0,2.783617114540283,1205.0,1205.0
101.0,392.04902967382753,124.0,141.1959052928619,151.14677175023732,159.48951244354245,4.0,135.0,396.0,395.77158237964056,1207.0,2.783617114540283,1206.0,1206.0
147.0,462.9817496315612,186.0,139.0094364902327,146.49511008372738,103.23745250701904,4.0,172.0,397.0,494.8035035500679,1208.0,1.801833457618757,1207.0,1207.0
147.0,462.505637589616,186.0,141.03339866907882,148.51907226257342,103.23745250701904,4.0,172.0,397.0,494.32739150812273,1209.0,1.801833457618757,1208.0,1208.0
213.0,506.8140598265464,170.0,454.6797618940562,446.6878241642614,54.884074330329895,4.0,180.0,398.0,518.1787209782495,1210.0,0.9579078039735586,1209.0,1209.0
213.0,509.17194410892034,170.0,458.032710429204,450.04077269940905,54.884074330329895,4.0,180.0,398.0,520.5366052606237,1211.0,0.9579078039735586,1210.0,1210.0
196.0,177.23297892154702,229.0,351.43879305871104,370.0645614331575,161.73291206359863,4.0,229.0,399.0,183.38099582432744,1212.0,2.8227718243482527,1211.0,1211.0
196.0,171.4577780059393,229.0,353.3450785945508,371.9708469689973,161.73291206359863,4.0,229.0,399.0,177.60579490871967,1213.0,2.8227718243482527,1212.0,1212.0
237.0,568.8490839929018,190.0,327.6930583104871,323.31648581444216,81.67808175086975,4.0,216.0,400.0,598.7692653724604,1214.0,1.4255514532657718,1213.0,1213.0
237.0,570.3296772818918,190.0,337.8150475602888,333.4384750642438,81.67808175086975,4.0,216.0,400.0,600.2498586614506,1215.0,1.4255514532657718,1214.0,1214.0
237.0,571.0699739263871,190.0,342.87604218518965,338.49946968914463,81.67808175086975,4.0,216.0,400.0,600.9901553059458,1216.0,1.4255514532657718,1215.0,1215.0
198.0,25.67381053556535,195.0,457.52077923613695,473.4736350958548,120.90946555137634,4.0,196.0,401.0,52.319099738097314,1217.0,2.110268270698178,1216.0,1216.0
198.0,20.486120815486444,195.0,466.185528300506,482.13838416022384,120.90946555137634,4.0,196.0,401.0,47.1314100180184,1218.0,2.110268270698178,1217.0,1217.0
198.0,19.96735184347856,195.0,467.0520032069428,483.0048590666607,120.90946555137634,4.0,196.0,401.0,46.6126410460105,1219.0,2.110268270698178,1218.0,1218.0
156.0,11.307282840354814,165.0,341.9852264679462,349.7455870766208,132.7075803279877,4.0,169.0,404.0,19.714872943596585,1226.0,2.3161842190782407,1225.0,1225.0
156.0,9.89704573324988,165.0,343.51308015191887,351.27344076059336,132.7075803279877,4.0,169.0,404.0,18.30463583649165,1227.0,2.3161842190782407,1226.0,1226.0
181.0,84.40860505892901,168.0,83.47348507212891,66.77271268956646,72.51138567924501,4.0,180.0,405.0,137.41341304976174,1228.0,1.26556242528629,1227.0,1227.0
181.0,87.53278413710329,168.0,93.38898528818513,76.68821290562269,72.51138567924501,4.0,180.0,405.0,140.537592127936,1229.0,1.26556242528629,1228.0,1228.0
181.0,87.84520204492071,168.0,94.38053530979072,77.67976292722831,72.51138567924501,4.0,180.0,405.0,140.85001003575343,1230.0,1.26556242528629,1229.0,1229.0
94.0,571.837800606236,126.0,99.8149073703098,101.57215768486913,98.8346815109253,4.0,126.0,407.0,583.1436769302004,1233.0,1.7249906075256105,1232.0,1232.0
94.0,571.2082583133055,126.0,103.8652849662663,105.62253528082564,98.8346815109253,4.0,126.0,407.0,582.5141346372698,1234.0,1.7249906075256105,1233.0,1233.0
123.0,161.4858050755996,153.0,17.175780373324987,8.494970349606836,51.33136510848999,4.0,148.0,410.0,172.33339140169377,1238.0,0.8959013306864866,1237.0,1237.0
123.0,167.39338686645542,153.0,24.557925965692466,15.877115941974315,51.33136510848999,4.0,148.0,410.0,178.24097319254955,1239.0,0.8959013306864866,1238.0,1238.0
160.0,324.1344225479773,160.0,12.6854311603512,15.287970562188068,100.19013047218324,4.0,171.0,411.0,338.613037927583,1240.0,1.7486476547422982,1239.0,1239.0
108.0,353.4535989602017,148.0,133.40454749084762,153.1405215706718,143.6069941520691,4.0,141.0,412.0,368.0004955757887,1241.0,2.5064148768458483,1240.0,1240.0
108.0,345.37621504503363,148.0,139.35818668104469,159.09416076086887,143.6069941520691,4.0,141.0,412.0,359.9231116606205,1242.0,2.5064148768458483,1241.0,1241.0
108.0,342.95299987048315,148.0,141.1442784381038,160.880252517928,143.6069941520691,4.0,141.0,412.0,357.4998964860701,1243.0,2.5064148768458483,1242.0,1242.0
182.0,579.7411594448052,193.0,224.28833814530788,229.85323179038124,121.58655166625977,4.0,212.0,413.0,588.7915241125462,1244.0,2.1220856527224305,1243.0,1243.0
177.0,527.1846512835498,191.0,500.31253454906334,467.17613516482857,32.35978960990906,4.0,186.0,414.0,548.1810431962117,1245.0,0.5647848739455645,1244.0,1244.0
177.0,535.7153229471777,191.0,505.7178691314618,472.581469747227,32.35978960990906,4.0,186.0,414.0,556.7117148598396,1246.0,0.5647848739455645,1245.0,1245.0
177.0,536.5683901135405,191.0,506.2584025897016,473.12200320546685,32.35978960990906,4.0,186.0,414.0,557.5647820262025,1247.0,0.5647848739455645,1246.0,1246.0
129.0,116.23536279816852,129.0,431.1573188564311,456.02961861635714,161.9999957084656,4.0,137.0,417.0,124.31686494042673,1252.0,2.8274333133294083,1251.0,1251.0
140.0,373.45114763482735,167.0,347.96004684298424,364.73306926555085,118.508620262146,4.0,174.0,419.0,404.3321314094809,1257.0,2.068365615570113,1256.0,1256.0
140.0,370.4367715909536,167.0,353.5098455230558,370.2828679456224,118.508620262146,4.0,174.0,419.0,401.3177553656071,1258.0,2.068365615570113,1257.0,1257.0
191.0,121.57004278407057,167.0,64.37798896108512,37.236714160013925,33.87523502111435,4.0,183.0,421.0,139.79119899796322,1262.0,0.5912343860053362,1261.0,1261.0
191.0,124.19928356577834,167.0,66.14311633106202,39.00184152999082,33.87523502111435,4.0,183.0,421.0,142.420439779671,1263.0,0.5912343860053362,1262.0,1262.0
174.0,264.966055344751,212.0,142.97374209158755,132.2874097565467,51.48948669433594,4.0,199.0,422.0,278.3955575505982,1264.0,0.8986610729779733,1263.0,1263.0
174.0,271.2304227010509,212.0,150.84616572507403,140.1598333900332,51.48948669433594,4.0,199.0,422.0,284.65992490689814,1265.0,0.8986610729779733,1264.0,1264.0
174.0,277.4947900573508,212.0,158.7185893585605,148.03225702351966,51.48948669433594,4.0,199.0,422.0,290.924292263198,1266.0,0.8986610729779733,1265.0,1265.0
174.0,278.12122679298085,212.0,159.50583172190915,148.8194993868683,51.48948669433594,4.0,199.0,422.0,291.550728998828,1267.0,0.8986610729779733,1266.0,1266.0
190.0,505.7809321173427,169.0,28.34328464988629,17.110305730074547,61.70865476131439,4.0,181.0,423.0,526.6503893637217,1268.0,1.0770192025614116,1267.0,1267.0
190.0,510.54924541154816,169.0,37.20220899588082,25.96923007606908,61.70865476131439,4.0,181.0,423.0,531.4187026579273,1269.0,1.0770192025614116,1268.0,1268.0
190.0,515.3175587057538,169.0,46.06113334187536,34.828154422063605,61.70865476131439,4.0,181.0,423.0,536.1870159521328,1270.0,1.0770192025614116,1269.0,1269.0
190.0,515.7943900351744,169.0,46.9470257764748,35.71404685666306,61.70865476131439,4.0,181.0,423.0,536.6638472815533,1271.0,1.0770192025614116,1270.0,1270.0
202.0,23.837333508766346,207.0,161.3420605374521,162.0473959607397,93.29843044281006,4.0,208.0,424.0,36.07590860747258,1272.0,1.6283647981699465,1271.0,1271.0
202.0,23.259118374135586,207.0,171.3749174091567,172.08025283244422,93.29843044281006,4.0,208.0,424.0,35.49769347284183,1273.0,1.6283647981699465,1272.0,1272.0
202.0,22.68090323950482,207.0,181.4077742808612,182.11310970414877,93.29843044281006,4.0,208.0,424.0,34.919478338211064,1274.0,1.6283647981699465,1273.0,1273.0
202.0,22.333974158726363,207.0,187.42748840388387,188.13282382717145,93.29843044281006,4.0,208.0,424.0,34.572549257432605,1275.0,1.6283647981699465,1274.0,1274.0
189.0,311.70313726533664,219.0,479.6522028095645,475.45334774839273,84.43710923194884,4.0,217.0,425.0,354.8138627894172,1276.0,1.473705566963608,1275.0,1275.0
189.0,312.7039614220775,219.0,489.9279219974244,485.7290669362526,84.43710923194884,4.0,217.0,425.0,355.814686946158,1277.0,1.473705566963608,1276.0,1276.0
189.0,313.6047031631443,219.0,499.1760692664984,494.97721420532656,84.43710923194884,4.0,217.0,425.0,356.7154286872248,1278.0,1.473705566963608,1277.0,1277.0
134.0,197.8242693274237,182.0,60.274145560699885,45.928658089735954,63.97078692913055,4.0,167.0,426.0,227.1988556363193,1279.0,1.1165008570050805,1278.0,1278.0
134.0,202.30340961572972,182.0,69.44587243682102,55.1003849658571,63.97078692913055,4.0,167.0,426.0,231.6779959246254,1280.0,1.1165008570050805,1279.0,1279.0
134.0,203.199237673391,182.0,71.28021781204525,56.93473034108133,63.97078692913055,4.0,167.0,426.0,232.57382398228663,1281.0,1.1165008570050805,1280.0,1280.0
175.0,403.2648812170491,174.0,9.718776165157784,19.115616685118564,118.6255431175232,4.0,176.0,427.0,420.4816389727308,1282.0,2.0704063043672782,1281.0,1281.0
175.0,401.7477235242382,174.0,12.498490944695686,21.89533146465646,118.6255431175232,4.0,176.0,427.0,418.9644812799199,1283.0,2.0704063043672782,1282.0,1282.0
152.0,426.5579484506928,188.0,213.49097776867947,225.8310537259707,139.02251958847046,4.0,193.0,428.0,437.2765005109232,1284.0,2.4264007012371223,1283.0,1283.0
152.0,418.8519807736884,188.0,220.1843576154723,232.52443357276348,139.02251958847046,4.0,193.0,428.0,429.57053283391866,1285.0,2.4264007012371223,1284.0,1284.0
152.0,411.1460130966839,188.0,226.877737462265,239.21781341955625,139.02251958847046,4.0,193.0,428.0,421.86456515691424,1286.0,2.4264007012371223,1285.0,1285.0
152.0,408.8342227935825,188.0,228.88575141630287,241.2258273735941,139.02251958847046,4.0,193.0,428.0,419.5527748538129,1287.0,2.4264007012371223,1286.0,1286.0
129.0,463.2052546739492,184.0,206.16118690205573,213.8241054941213,121.39326095581056,4.0,161.0,429.0,475.7624515466608,1288.0,2.1187120934115726,1287.0,1287.0
129.0,457.7898616382306,184.0,215.03537180636127,222.6982903984268,121.39326095581056,4.0,161.0,429.0,470.3470585109423,1289.0,2.1187120934115726,1288.0,1288.0
129.0,455.6237044239432,184.0,218.5850457680835,226.24796436014904,121.39326095581056,4.0,161.0,429.0,468.1809012966549,1290.0,2.1187120934115726,1289.0,1289.0
129.0,454.07515095522166,139.0,458.72949716858113,441.94918234080126,60.73382735252381,4.0,147.0,430.0,484.0187303566185,1291.0,1.0600052546393313,1290.0,1290.0
129.0,456.1661485701744,139.0,462.4607712092694,445.6804563814894,60.73382735252381,4.0,147.0,430.0,486.10972797157126,1292.0,1.0600052546393313,1291.0,1291.0
160.0,563.3300101154567,161.0,342.53789036357483,327.4867064979057,50.57575464248657,4.0,174.0,432.0,581.6378206184414,1296.0,0.8827134401921982,1295.0,1295.0
160.0,569.9320924885848,161.0,350.5684661701744,335.5172823045054,50.57575464248657,4.0,174.0,432.0,588.2399029915697,1297.0,0.8827134401921982,1296.0,1296.0
160.0,570.5923007258976,161.0,351.37152375083434,336.32033988516537,50.57575464248657,4.0,174.0,432.0,588.9001112288826,1298.0,0.8827134401921982,1297.0,1297.0
107.0,177.9015372437076,129.0,441.9938058357447,435.4513155582981,66.40491843223572,4.0,135.0,434.0,192.8802105450752,1301.0,1.1589844661607842,1300.0,1300.0
107.0,181.91144650994755,129.0,451.1742735659278,444.6317832884813,66.40491843223572,4.0,135.0,434.0,196.89011981131512,1302.0,1.1589844661607842,1301.0,1301.0
107.0,185.9213557761875,129.0,460.3547412961108,453.8122510186643,66.40491843223572,4.0,135.0,434.0,200.90002907755508,1303.0,1.1589844661607842,1302.0,1302.0
107.0,187.12432855605945,129.0,463.1088816151658,456.56639133771927,66.40491843223572,4.0,135.0,434.0,202.1030018574271,1304.0,1.1589844661607842,1303.0,1303.0
207.0,344.60357767869334,170.0,304.6707870714078,292.60476450175616,52.035922408103936,4.0,213.0,435.0,360.06735660637014,1305.0,0.9081981753337104,1304.0,1304.0
91.0,118.1509893179319,128.0,107.59634500985108,99.87141653534442,69.50760662555696,4.0,116.0,437.0,138.8206140852868,1308.0,1.2131365907969942,1307.0,1307.0
124.0,457.8407821432183,153.0,108.50712165198324,86.7438588654999,18.000000268220898,4.0,155.0,439.0,464.9120949894764,1310.0,0.3141592700403172,1309.0,1309.0
124.0,467.51985131205214,153.0,111.6520419162326,89.88877912974924,18.000000268220898,4.0,155.0,439.0,474.59116415831016,1311.0,0.3141592700403172,1310.0,1310.0
124.0,477.1989204808859,153.0,114.79696218048196,93.0336993939986,18.000000268220898,4.0,155.0,439.0,484.270233327144,1312.0,0.3141592700403172,1311.0,1311.0
124.0,484.9421758159529,153.0,117.31289839188145,95.54963560539812,18.000000268220898,4.0,155.0,439.0,492.013488662211,1313.0,0.3141592700403172,1312.0,1312.0
178.0,430.8399387564335,170.0,451.9961695093708,462.8141546483752,126.99016213417052,4.0,175.0,441.0,445.2010196816557,1316.0,2.2163964468827047,1315.0,1315.0
178.0,424.5848716242459,170.0,460.299890038082,471.1178751770864,126.99016213417052,4.0,175.0,441.0,438.945952549468,1317.0,2.2163964468827047,1316.0,1316.0
178.0,422.0828447713709,170.0,463.6213782495664,474.4393633885708,126.99016213417052,4.0,175.0,441.0,436.44392569659294,1318.0,2.2163964468827047,1317.0,1317.0
109.0,281.62720571138834,155.0,85.88580525442356,93.03623072879006,119.0826666355133,4.0,149.0,442.0,294.48313547878337,1319.0,2.0783846148445053,1318.0,1318.0
109.0,276.7544640418832,155.0,94.64663003364666,101.79705550801312,119.0826666355133,4.0,149.0,442.0,289.61039380927826,1320.0,2.0783846148445053,1319.0,1319.0
109.0,272.85627070627913,155.0,101.65528985702512,108.8057153313916,119.0826666355133,4.0,149.0,442.0,285.7122004736742,1321.0,2.0783846148445053,1320.0,1320.0
188.0,380.0940525625055,175.0,57.924005249674565,47.19025055858409,76.43590271472931,4.0,190.0,443.0,424.5840379543242,1322.0,1.3340581691060984,1321.0,1321.0
188.0,382.04462418246567,175.0,66.0088651496084,55.275110458517936,76.43590271472931,4.0,190.0,443.0,426.5346095742844,1323.0,1.3340581691060984,1322.0,1322.0
214.0,522.9502699813164,170.0,160.1945392218244,152.18356770408184,60.6520414352417,4.0,201.0,445.0,537.1976967048164,1327.0,1.0585778211009949,1326.0,1326.0
214.0,527.9435916382753,170.0,169.07510810873438,161.0641365909918,60.6520414352417,4.0,201.0,445.0,542.1910183617751,1328.0,1.0585778211009949,1327.0,1327.0
214.0,532.936913295234,170.0,177.95567699564438,169.94470547790178,60.6520414352417,4.0,201.0,445.0,547.184340018734,1329.0,1.0585778211009949,1328.0,1328.0
89.0,481.3619803044114,128.0,395.6331170975724,418.95089812250296,161.9999957084656,4.0,129.0,446.0,488.93838856277847,1330.0,2.8274333133294083,1329.0,1329.0
89.0,471.5736315457109,128.0,398.81354521343405,422.13132623836464,161.9999957084656,4.0,129.0,446.0,479.150039804078,1331.0,2.8274333133294083,1330.0,1330.0
150.0,469.4060114948723,198.0,262.64806133125575,281.61864651176825,133.05650353431702,4.0,189.0,448.0,489.70929361842855,1334.0,2.322274077865304,1333.0,1333.0
150.0,462.485874346129,198.0,270.054342978749,289.02492815926155,133.05650353431702,4.0,189.0,448.0,482.7891564696853,1335.0,2.322274077865304,1334.0,1334.0
150.0,459.7178194866317,198.0,273.0168556377463,291.98744081825885,133.05650353431702,4.0,189.0,448.0,480.021101610188,1336.0,2.322274077865304,1335.0,1335.0
220.0,118.7692881299972,189.0,480.7244150134695,471.0681253118257,42.39907264709473,4.0,215.0,449.0,127.5864057005903,1337.0,0.7400034174840707,1336.0,1336.0
220.0,124.08005185090649,189.0,485.5736510620655,475.9173613604217,42.39907264709473,4.0,215.0,449.0,132.89716942149957,1338.0,0.7400034174840707,1337.0,1337.0
125.0,268.4085370510016,142.0,432.28382480479,440.7938246009069,115.71335077285764,4.0,145.0,450.0,286.08047137765334,1339.0,2.0195789595014912,1338.0,1338.0
125.0,266.1532772040431,142.0,436.9671156226311,445.477115418748,115.71335077285764,4.0,145.0,450.0,283.8252115306949,1340.0,2.0195789595014912,1339.0,1339.0
154.0,339.37906099174785,176.0,329.811619343215,345.3568066931688,161.9999957084656,4.0,177.0,451.0,344.42999983065926,1341.0,2.8274333133294083,1340.0,1340.0
154.0,329.7554992491872,176.0,332.93850489820363,348.4836922481573,161.9999957084656,4.0,177.0,451.0,334.80643808809856,1342.0,2.8274333133294083,1341.0,1341.0
154.0,320.1319375066265,176.0,336.0653904531921,351.610577803146,161.9999957084656,4.0,177.0,451.0,325.18287634553786,1343.0,2.8274333133294083,1342.0,1342.0
154.0,310.5083757640658,176.0,339.19227600818067,354.73746335813445,161.9999957084656,4.0,177.0,451.0,315.5593146029772,1344.0,2.8274333133294083,1343.0,1343.0
154.0,305.69659489278547,176.0,340.755718785675,356.30090613562874,161.9999957084656,4.0,177.0,451.0,310.7475337316969,1345.0,2.8274333133294083,1344.0,1344.0
194.0,459.3686980947351,202.0,102.96832569451786,117.62385638743363,120.82104921340944,4.0,207.0,455.0,483.93305684606383,1354.0,2.1087251144881,1353.0,1353.0
170.0,125.30101936988932,205.0,198.407626415717,227.0450893574477,144.5778679847717,4.0,200.0,456.0,145.6692582809816,1355.0,2.523359821847966,1354.0,1354.0
170.0,124.42303552225655,205.0,199.03208762602227,227.6695505677529,144.5778679847717,4.0,200.0,456.0,144.7912744333488,1356.0,2.523359821847966,1355.0,1355.0
152.0,192.75095448930605,177.0,17.80773727670129,12.490842776286955,79.58854973316194,4.0,178.0,458.0,221.6878632990964,1359.0,1.38908223973093,1358.0,1358.0
152.0,194.0505919411938,177.0,24.88094334241008,19.564048841995746,79.58854973316194,4.0,178.0,458.0,222.98750075098408,1360.0,1.38908223973093,1359.0,1359.0
151.0,426.7654776038133,119.0,30.630288897201822,12.500138883785516,40.09577929973602,4.0,146.0,459.0,442.03019907727617,1361.0,0.6998033649333799,1360.0,1360.0
151.0,427.5462828909017,119.0,31.287689703239973,13.157539689823665,40.09577929973602,4.0,146.0,459.0,442.81100436436463,1362.0,0.6998033649333799,1361.0,1361.0
176.0,428.1088982440317,207.0,184.16416937487665,201.67563992599855,130.4892539978027,4.0,195.0,460.0,448.6199844343412,1363.0,2.277467120732831,1362.0,1362.0
176.0,421.5274485001528,207.0,191.87298415201371,209.38445470313573,130.4892539978027,4.0,195.0,460.0,442.0385346904623,1364.0,2.277467120732831,1363.0,1363.0
176.0,418.8948686026012,207.0,194.9565100628686,212.4679806139906,130.4892539978027,4.0,195.0,460.0,439.4059547929109,1365.0,2.277467120732831,1364.0,1364.0
145.0,493.99654537329417,164.0,216.3748570458409,230.7974271349151,143.3367455005646,4.0,173.0,461.0,504.7324160801461,1366.0,2.5016981480780194,1365.0,1365.0
145.0,485.9352470013925,164.0,222.3755252010717,236.79809529014588,143.3367455005646,4.0,173.0,461.0,496.6711177082444,1367.0,2.5016981480780194,1366.0,1366.0
145.0,477.8739486294909,164.0,228.3761933563025,242.7987634453767,143.3367455005646,4.0,173.0,461.0,488.60981933634287,1368.0,2.5016981480780194,1367.0,1367.0
145.0,473.0371696063499,164.0,231.976594249441,246.3991643385152,143.3367455005646,4.0,173.0,461.0,483.7730403132018,1369.0,2.5016981480780194,1368.0,1368.0
