b,num_physical_stroke,end_point_x,num_stroke,num_brush,end_point_y,theta_deg,start_point_x,theta_rad,g,r,start_point_y,Unnamed: 0,Unnamed: 0.1
138.0,96.0,287.4907480505624,11.0,1.0,360.68653544461137,18.000000268220898,270.06501282228334,0.3141592700403172,116.0,63.0,414.3174330255882,95.0,95.0
138.0,97.0,306.64926518379593,11.0,1.0,366.9115151109705,18.000000268220898,289.22352995551694,0.3141592700403172,116.0,63.0,420.5424126919475,96.0,96.0
138.0,98.0,308.56511689711925,11.0,1.0,367.5340130776067,18.000000268220898,291.13938166884026,0.3141592700403172,116.0,63.0,421.1649106585834,97.0,97.0
148.0,120.0,91.2548332048705,17.0,1.0,334.6247256194316,22.67908573150635,66.99137011059119,0.3958247173568524,103.0,38.0,392.6879247590471,119.0,119.0
148.0,121.0,109.79976540095724,17.0,1.0,342.374286177466,22.67908573150635,85.53630230667795,0.3958247173568524,103.0,38.0,400.4374853170816,120.0,120.0
148.0,122.0,128.344697597044,17.0,1.0,350.1238467355004,22.67908573150635,104.0812345027647,0.3958247173568524,103.0,38.0,408.187045875116,121.0,121.0
148.0,123.0,146.88962979313078,17.0,1.0,357.8734072935348,22.67908573150635,122.62616669885143,0.3958247173568524,103.0,38.0,415.9366064331503,122.0,122.0
148.0,124.0,156.16209589117418,17.0,1.0,361.748187572552,22.67908573150635,131.89863279689484,0.3958247173568524,103.0,38.0,419.8113867121675,123.0,123.0
85.0,182.0,364.767311892722,28.0,1.0,466.365567952776,97.60464191436768,296.72135243562616,1.7035223666357773,80.0,49.0,457.280687441071,181.0,181.0
85.0,183.0,364.36893457593015,28.0,1.0,469.34942301967726,97.60464191436768,296.3229751188344,1.7035223666357773,80.0,49.0,460.2645425079721,182.0,182.0
140.0,223.0,201.1555767011409,37.0,1.0,153.45319600126862,80.1614212989807,161.6988405624069,1.3990807347455232,118.0,73.0,160.2959208063507,222.0,222.0
140.0,224.0,204.60687214405783,37.0,1.0,173.3541649145373,80.1614212989807,165.1501360053239,1.3990807347455232,118.0,73.0,180.1968897196193,223.0,223.0
140.0,225.0,204.9520016883496,37.0,1.0,175.34426180586414,80.1614212989807,165.49526554961562,1.3990807347455232,118.0,73.0,182.1869866109462,224.0,224.0
81.0,257.0,237.5091329182602,47.0,1.0,247.2089931808952,96.03121519088744,183.8686102624913,1.676060889772181,70.0,24.0,241.54159876260877,256.0,256.0
81.0,258.0,235.38624304623,47.0,1.0,267.3016343263421,96.03121519088744,181.7457203904611,1.676060889772181,70.0,24.0,261.63423990805563,257.0,257.0
81.0,259.0,233.26335317419984,47.0,1.0,287.39427547178894,96.03121519088744,179.6228305184309,1.676060889772181,70.0,24.0,281.7268810535025,258.0,258.0
81.0,260.0,231.1404633021696,47.0,1.0,307.4869166172358,96.03121519088744,177.4999406464007,1.676060889772181,70.0,24.0,301.81952219894936,259.0,259.0
81.0,261.0,229.86672937895145,47.0,1.0,319.542501304504,96.03121519088744,176.22620672318257,1.676060889772181,70.0,24.0,313.8751068862174,260.0,260.0
139.0,270.0,132.15161711307687,51.0,1.0,299.1311465577882,128.52978229522705,115.52906490241836,2.2432678879232264,128.0,73.0,285.8948583468043,269.0,269.0
139.0,271.0,119.45250566720452,51.0,1.0,315.07909508181734,128.52978229522705,102.82995345654602,2.2432678879232264,128.0,73.0,301.84280687083344,270.0,270.0
139.0,272.0,118.81755009491091,51.0,1.0,315.8764925080188,128.52978229522705,102.19499788425242,2.2432678879232264,128.0,73.0,302.64020429703487,271.0,271.0
147.0,303.0,212.4152636621384,61.0,1.0,223.0482494431413,130.92800974845886,177.8371507714563,2.28512485319384,123.0,60.0,193.0661481349942,302.0,302.0
147.0,304.0,199.15396233327408,61.0,1.0,238.3424001003609,130.92800974845886,164.57584944259196,2.28512485319384,123.0,60.0,208.36029879221385,303.0,303.0
147.0,305.0,190.53411646951236,61.0,1.0,248.2835980275536,130.92800974845886,155.95600357883018,2.28512485319384,123.0,60.0,218.30149671940657,304.0,304.0
125.0,311.0,424.9617031358432,64.0,1.0,401.1925779012939,157.7638649940491,412.5908673550502,2.7534988848179807,101.0,61.0,370.93333545071374,310.0,310.0
125.0,312.0,406.1086588265392,64.0,1.0,408.9002366604094,157.7638649940491,393.73782304574615,2.7534988848179807,101.0,61.0,378.6409942098293,311.0,311.0
125.0,313.0,397.6247888873525,64.0,1.0,412.36868310201135,157.7638649940491,385.2539531065594,2.7534988848179807,101.0,61.0,382.10944065143127,312.0,312.0
89.0,314.0,53.02653599394836,65.0,1.0,201.13117670895528,24.44145530462265,35.104497203916374,0.4265838690446989,97.0,52.0,240.5642283870327,313.0,313.0
89.0,315.0,55.84116435501309,65.0,1.0,202.41040508514945,24.44145530462265,37.9191255649811,0.4265838690446989,97.0,52.0,241.8434567632268,314.0,314.0
144.0,319.0,243.0529172249315,67.0,1.0,433.21944745479067,108.52563142776488,164.0121129009616,1.894129591220332,116.0,66.0,406.7334406674679,318.0,318.0
144.0,320.0,238.9150064474889,67.0,1.0,445.5679980949888,108.52563142776488,159.874202123519,1.894129591220332,116.0,66.0,419.081991307666,319.0,319.0
121.0,337.0,50.55725988355488,73.0,1.0,175.8213424185249,28.86324316263199,21.758194972472133,0.5037586259916693,108.0,60.0,228.0699533718504,336.0,336.0
121.0,338.0,51.44170530300634,73.0,1.0,176.30884247987285,28.86324316263199,22.6426403919236,0.5037586259916693,108.0,60.0,228.5574534331984,337.0,337.0
118.0,348.0,259.5240741275646,77.0,1.0,217.5188286054684,122.63416886329652,231.994514257906,2.140370022111236,111.0,67.0,199.88979956297072,347.0,347.0
118.0,349.0,248.63182550878503,77.0,1.0,234.52820613516883,122.63416886329652,221.10226563912644,2.140370022111236,111.0,67.0,216.8991770926712,348.0,348.0
118.0,350.0,237.73957689000545,77.0,1.0,251.5375836648693,122.63416886329652,210.21001702034687,2.140370022111236,111.0,67.0,233.90855462237167,349.0,349.0
118.0,351.0,236.1057395971885,77.0,1.0,254.0889902943244,122.63416886329652,208.57617972753,2.140370022111236,111.0,67.0,236.45996125182677,350.0,350.0
117.0,352.0,382.6266163271084,78.0,1.0,211.6019113135381,97.27859258651732,302.3699608803422,1.6978317323408745,100.0,57.0,201.35127354698255,351.0,351.0
117.0,353.0,380.05824046907327,78.0,1.0,231.7108314598192,97.27859258651732,299.80158502230705,1.6978317323408745,100.0,57.0,221.4601936932637,352.0,352.0
117.0,354.0,379.0308901258592,78.0,1.0,239.7543995183316,97.27859258651732,298.774234679093,1.6978317323408745,100.0,57.0,229.5037617517761,353.0,353.0
149.0,355.0,226.6043747164003,79.0,1.0,347.66474104036456,161.9999957084656,218.01777869025105,2.8274333133294083,131.0,77.0,321.2379225454432,354.0,354.0
149.0,356.0,207.3692357415437,79.0,1.0,353.9146181459145,161.9999957084656,198.7826397153944,2.8274333133294083,131.0,77.0,327.4877996509932,355.0,355.0
149.0,357.0,188.134096766687,79.0,1.0,360.1644952514645,161.9999957084656,179.54750074053766,2.8274333133294083,131.0,77.0,333.7376767565432,356.0,356.0
149.0,358.0,182.36355507423,79.0,1.0,362.0394583831295,161.9999957084656,173.77695904808067,2.8274333133294083,131.0,77.0,335.6126398882081,357.0,357.0
98.0,365.0,287.36161092418723,83.0,1.0,310.9547555136668,161.52456879615784,277.00210335445354,2.819135548357049,79.0,26.0,279.9492731837469,364.0,364.0
98.0,366.0,268.247946173866,83.0,1.0,317.34098594089767,161.52456879615784,257.8884386041322,2.819135548357049,79.0,26.0,286.33550361097787,365.0,365.0
98.0,367.0,256.7797473236732,83.0,1.0,321.1727241972364,161.52456879615784,246.42023975393948,2.819135548357049,79.0,26.0,290.16724186731653,366.0,366.0
111.0,378.0,224.70551550496947,89.0,1.0,113.02041164186797,18.000000268220898,209.8052491503541,0.3141592700403172,94.0,35.0,158.8787153705293,377.0,377.0
111.0,379.0,243.8555018175008,89.0,1.0,119.24261947651186,18.000000268220898,228.95523546288533,0.3141592700403172,94.0,35.0,165.10092320517322,378.0,378.0
111.0,380.0,260.1329901831524,89.0,1.0,124.53149613595916,18.000000268220898,245.23272382853705,0.3141592700403172,94.0,35.0,170.38979986462053,379.0,379.0
93.0,100.0,210.5249174769227,12.0,1.0,463.47153266749,130.70432424545288,178.9277758053212,2.281220804677406,132.0,100.0,436.2895540030458,99.0,99.0
40.0,104.0,105.48854143982382,14.0,1.0,191.2660061114356,140.2155876159668,74.11067150041335,2.447223666517207,50.0,13.0,153.5842761330799,103.0,103.0
40.0,105.0,89.96225674347902,14.0,1.0,204.19486426428583,140.2155876159668,58.58438680406857,2.447223666517207,50.0,13.0,166.51313428593016,104.0,104.0
40.0,106.0,74.43597204713424,14.0,1.0,217.1237224171361,140.2155876159668,43.05810210772377,2.447223666517207,50.0,13.0,179.4419924387804,105.0,105.0
40.0,107.0,65.12020122932738,14.0,1.0,224.88103730884623,140.2155876159668,33.74233128991691,2.447223666517207,50.0,13.0,187.19930733049057,106.0,106.0
59.0,275.0,54.5730833883222,53.0,1.0,74.07818073035068,128.07251930236816,35.915311934071696,2.235287143150316,66.0,31.0,59.46306439375137,274.0,274.0
59.0,276.0,42.11264586708456,53.0,1.0,89.98527241110804,128.07251930236816,23.45487441283405,2.235287143150316,66.0,31.0,75.3701560745087,275.0,275.0
59.0,277.0,29.652208345846912,53.0,1.0,105.89236409186536,128.07251930236816,10.994436891596402,2.235287143150316,66.0,31.0,91.27724775526606,276.0,276.0
59.0,278.0,22.798967709166213,53.0,1.0,114.64126451628194,128.07251930236816,4.141196254915696,2.235287143150316,66.0,31.0,100.0261481796826,277.0,277.0
105.0,325.0,126.10448163258314,69.0,1.0,166.93743270735942,29.37527149915695,109.6680687851294,0.5126952063275395,81.0,18.0,196.13682556009803,324.0,324.0
105.0,326.0,143.74798584695475,69.0,1.0,176.86900631252774,29.37527149915695,127.31157299950102,0.5126952063275395,81.0,18.0,206.0683991652664,325.0,325.0
105.0,327.0,161.39149006132638,69.0,1.0,186.80057991769613,29.37527149915695,144.9550772138726,0.5126952063275395,81.0,18.0,215.9999727704348,326.0,326.0
105.0,328.0,162.27366527204495,69.0,1.0,187.29715859795456,29.37527149915695,145.83725242459118,0.5126952063275395,81.0,18.0,216.49655145069323,327.0,327.0
65.0,416.0,117.97650842579824,100.0,1.0,127.53142177009806,80.92927873134612,79.23865318596097,1.4124823751262094,54.0,2.0,133.71591923707328,415.0,415.0
65.0,417.0,119.09829349869902,100.0,1.0,134.5579502788881,80.92927873134612,80.36043825886176,1.4124823751262094,54.0,2.0,140.7424477458633,416.0,416.0
54.0,167.0,60.28833444224003,25.0,1.0,185.57521426177465,135.36247372627258,40.764792472291454,2.362520850167774,52.0,0.0,165.80307032067762,166.0,166.0
54.0,168.0,45.943163615615,25.0,1.0,199.74001831813013,135.36247372627258,26.41962164566641,2.362520850167774,52.0,0.0,179.96787437703318,167.0,167.0
54.0,169.0,31.59799278898997,25.0,1.0,213.9048223744857,135.36247372627258,12.07445081904138,2.362520850167774,52.0,0.0,194.13267843338872,168.0,168.0
54.0,170.0,17.252821962364948,25.0,1.0,228.0696264308412,135.36247372627258,-2.2707200075836345,2.362520850167774,52.0,0.0,208.29748248974423,169.0,169.0
54.0,171.0,2.907651135739925,25.0,1.0,242.23443048719676,135.36247372627258,-16.61589083420867,2.362520850167774,52.0,0.0,222.46228654609985,170.0,170.0
54.0,172.0,-0.6786415709163318,25.0,1.0,245.77563150128563,135.36247372627258,-20.20218354086493,2.362520850167774,52.0,0.0,226.0034875601887,171.0,171.0
66.0,300.0,324.2819032782748,60.0,1.0,369.224986436136,18.000000268220898,313.67493400888765,0.3141592700403172,48.0,0.0,401.8698806158609,299.0,299.0
66.0,301.0,343.4810891603838,60.0,1.0,375.4631801802363,18.000000268220898,332.8741198909966,0.3141592700403172,48.0,0.0,408.1080743599612,300.0,300.0
66.0,302.0,357.8804785719656,60.0,1.0,380.14182548831167,18.000000268220898,347.2735093025784,0.3141592700403172,48.0,0.0,412.7867196680367,301.0,301.0
57.0,193.0,259.73809543413466,31.0,1.0,346.4012000097214,18.000000268220898,250.14131371421288,0.3141592700403172,22.0,34.0,375.9370566485202,192.0,192.0
57.0,194.0,279.0403123322134,31.0,1.0,352.6728705607665,18.000000268220898,269.4435306122916,0.3141592700403172,22.0,34.0,382.20872719956543,193.0,193.0
57.0,195.0,285.79608824654093,31.0,1.0,354.8679552536324,18.000000268220898,276.1993065266191,0.3141592700403172,22.0,34.0,384.4038118924312,194.0,194.0
120.0,299.0,136.18306098655495,59.0,1.0,295.4549331854754,143.8749575614929,114.01959276942112,2.5110917206151635,62.0,1.0,265.0891194696057,298.0,298.0
53.0,307.0,549.3855419620181,62.0,1.0,198.1370201296451,99.66426730155943,497.0176005961525,1.7394696109999366,59.0,33.0,189.2192140876222,306.0,306.0
